comment_id,author,text,time,time_parsed,likes,is_reply,parent_id,scraped_at,text_length,word_count,text_cleaned
UgyTT_Ju_mmHSqz6QXd4AaABAg.ANNfNWOV5sNANPjJYkwD3_,@kenmastersmaster,Apple paying him the big bucks to shill all week,5 months ago,1759593338.843943,0,True,,2026-03-04 21:25:38,48,10,apple paying him the big bucks to shill all week
UgxuyYsiy-A25xQ1v2l4AaABAg,@Shed-Miami,Under15min gang,5 months ago,1759593339.248509,0,False,,2026-03-04 21:25:39,15,2,under15min gang
UgzRkzgCPaK9s_j38IN4AaABAg,@ocaudio,Great vid!,5 months ago,1759593339.252722,1,False,,2026-03-04 21:25:39,10,2,great vid!
Ugx4mtFDI8_smwK9G-V4AaABAg,@TheLiverpudlian2025,Bro you're the best youtuber ever arun,5 months ago,1759593339.255533,0,False,,2026-03-04 21:25:39,38,7,bro you're the best youtuber ever arun
UgwP0f1AiyGP6dbVKZh4AaABAg,@Nehan0_,0:45 Really thought they would come in 8k 😭😢,5 months ago (edited),1759593339.258015,13,False,,2026-03-04 21:25:39,44,9,0:45 really thought they would come in 8k 😭😢
UgwMBl-pmdGKnsauWwt4AaABAg,@aarononskis,Editor is getting richhh,5 months ago,1759593339.260469,0,False,,2026-03-04 21:25:39,24,4,editor is getting richhh
UgxtHk55EH1qc_sTI6l4AaABAg,@timorthyturner5396,High 5,5 months ago,1759593339.263085,0,False,,2026-03-04 21:25:39,6,2,high 5
UgxybVqPJ_N8UGhlCAd4AaABAg,@mohammadrayedatif6731,5:55 smooth segway to the sponsor,5 months ago,1759593339.265584,3,False,,2026-03-04 21:25:39,33,6,5:55 smooth segway to the sponsor
UgzPR7-ktK9ndillbOB4AaABAg,@slashgamere,can u bring back the buying a bunch of tech and testing them?,5 months ago,1759593339.268044,0,False,,2026-03-04 21:25:39,61,13,can u bring back the buying a bunch of tech and testing them?
Ugy3VGoF7SEVgZdoDBd4AaABAg,@kanu_reeves999,Wait... Did just saw your merch? You are wearing?... Arun... Bro... Link!,5 months ago,1759593339.270495,0,False,,2026-03-04 21:25:39,73,12,wait... did just saw your merch? you are wearing?... arun... bro... link!
UgwyaCAZA7AvHc_LzzZ4AaABAg,@onlinealias622,"My iPhone 15 pro overheated all the time, I want the vapor chamber cooling",5 months ago,1759593339.272963,0,False,,2026-03-04 21:25:39,74,14,"my iphone 15 pro overheated all the time, i want the vapor chamber cooling"
UgxMHU6agDKBfzDuURR4AaABAg,@samuellyalong7256,"um this  review feels BOARING 
where's the Hype BRO",5 months ago,1759593339.275411,0,False,,2026-03-04 21:25:39,51,9,um this review feels boaring where's the hype bro
UgzRqrBGSWBr7TzBYMl4AaABAg,@slashgamere,🔥,5 months ago,1759593339.277873,0,False,,2026-03-04 21:25:39,1,1,🔥
UgyJArpAQ9HcrPUtTAV4AaABAg,@Vanta_Microwave,the one upload i cant miss,5 months ago,1759593339.28053,0,False,,2026-03-04 21:25:39,26,6,the one upload i cant miss
UgzNIhuVJj75_diRdON4AaABAg,@UnfoldingNewInsights,Is this supposed to end like that? Or is this unfinished?,5 months ago,1759593339.283039,0,False,,2026-03-04 21:25:39,57,11,is this supposed to end like that? or is this unfinished?
UgyDHqKqDYF4OuqiaGN4AaABAg,@Krishell,need more memory because the new programmers working in apple sucks.,5 months ago,1759593339.285508,0,False,,2026-03-04 21:25:39,68,11,need more memory because the new programmers working in apple sucks.
UgyNSJQhUSjn4tuQX3N4AaABAg,@mrjaydonbishop,"Something seems inconsistent, on one hand, Jerry Rig shows that the glass is basically Sapphire, but you see otherwise, then I see Instagram videos of people's phones bending and breaking, but Jerry Rig shows otherwise. Almost like the build quality varies greatly",5 months ago,1759593339.28795,0,False,,2026-03-04 21:25:39,264,42,"something seems inconsistent, on one hand, jerry rig shows that the glass is basically sapphire, but you see otherwise, then i see instagram videos of people's phones bending and breaking, but jerry rig shows otherwise. almost like the build quality varies greatly"
UgyTscMzG_JdtLrLw5Z4AaABAg,@justwallace,"the screen protecters are just more plastic waste, what do you do with that thing afterwards.",5 months ago,1759593339.290394,0,False,,2026-03-04 21:25:39,93,16,"the screen protecters are just more plastic waste, what do you do with that thing afterwards."
UgzXxEsc4Kp_lPoJtD94AaABAg,@Damir-k4s,i got to it 34 seconds😂,5 months ago,1759593339.383532,0,False,,2026-03-04 21:25:39,23,6,i got to it 34 seconds😂
UgyvALVWoZneyUZlMUZ4AaABAg,@DatTruckinGuy,I would’ve loved a Plus version with the 17 specs.,5 months ago,1759593339.386148,0,False,,2026-03-04 21:25:39,50,10,i would’ve loved a plus version with the 17 specs.
Ugw7m0BLtYYHW301zY14AaABAg,@vamsi6455,Did the video end early??,5 months ago,1759593339.388614,0,False,,2026-03-04 21:25:39,25,5,did the video end early??
UgwP0f1AiyGP6dbVKZh4AaABAg.ANNfBuSbm9CANNkDY1Wdhl,@Short_N_Simple,Wait for a year or two,5 months ago,1759593339.683599,3,True,,2026-03-04 21:25:39,22,6,wait for a year or two
UgxMqcuoJlEqdY2hcD54AaABAg,@AE_Storm,early,5 months ago,1759593340.105978,0,False,,2026-03-04 21:25:40,5,1,early
Ugw4ilP1dv3iMXqVupx4AaABAg,@Malicla,Under 1 hour❤,5 months ago,1759593340.109774,0,False,,2026-03-04 21:25:40,13,3,under 1 hour❤
UgxgH8lqggKb4Rdyxu94AaABAg,@SithDungeon,They look like an old Poco or Xiaomi🤣,5 months ago,1759593340.112332,1,False,,2026-03-04 21:25:40,37,8,they look like an old poco or xiaomi🤣
Ugyb5AA9PgN86WHJ_H94AaABAg,@peteLane7312,"Apple has definitively taken a step backward.
Also, the Samsung Galaxy S26 Ultra has almost no added benefits from my current Samsung Galaxy S25 Ultra.
What is happening to these two giants in the smartphone world?
I much preferred the classic, beautiful look of the previous iPhone 16 Pro Max....
What were Apple thinking with this ""so called"" design upgrade?
Why would they downgrade from titanium to aluminum.......awful!",5 months ago (edited),1759593340.116308,0,False,,2026-03-04 21:25:40,424,68,"apple has definitively taken a step backward. also, the samsung galaxy s26 ultra has almost no added benefits from my current samsung galaxy s25 ultra. what is happening to these two giants in the smartphone world? i much preferred the classic, beautiful look of the previous iphone 16 pro max.... what were apple thinking with this ""so called"" design upgrade? why would they downgrade from titanium to aluminum.......awful!"
Ugw_dMrZJtebg-9idCF4AaABAg,@YapDoIIar,beacuse they shouldve already added it,5 months ago,1759593340.118906,0,False,,2026-03-04 21:25:40,38,6,beacuse they shouldve already added it
UgwmDT1T1Ovuf8vjf_Z4AaABAg,@Malicla,Under 17 min🎉,5 months ago,1759593340.122436,1,False,,2026-03-04 21:25:40,13,3,under 17 min🎉
Ugzaf6apuJiFlyLzeB94AaABAg,@speedcubing80,Wiw nice video,5 months ago,1759593340.125029,1,False,,2026-03-04 21:25:40,14,3,wiw nice video
UgxIBWZ_qqmSTJWcWgJ4AaABAg,@Malicla,Under 15 min 🎉🎉,5 months ago,1759593340.128469,1,False,,2026-03-04 21:25:40,15,4,under 15 min 🎉🎉
Ugzm9IVwcUORuoeyoSl4AaABAg,@jonny-xxr,0:25. No edit bro..that’s Tim Cook the real one 😂,5 months ago,1759593340.13137,8,False,,2026-03-04 21:25:40,49,10,0:25. no edit bro..that’s tim cook the real one 😂
Ugwfja0u0wb-ef16P6R4AaABAg,@Malicla,Under 1 hour 🎉,5 months ago,1759593340.134289,1,False,,2026-03-04 21:25:40,14,4,under 1 hour 🎉
UgwwcLfFxBjsfFVcA_94AaABAg,@Malicla,Under 13 min🎉,5 months ago,1759593340.137625,1,False,,2026-03-04 21:25:40,13,3,under 13 min🎉
Ugz-8QKFsNYMZQ5aYlR4AaABAg,@goat67guy,5 uploads in a row! Love to see it Arun!!,5 months ago,1759593340.140135,63,False,,2026-03-04 21:25:40,41,10,5 uploads in a row! love to see it arun!!
UgxbuTIKQ3CvrZTHoLp4AaABAg,@BruceLeeRoy26,"I think we are getting ready for satcom phones. Satcom is a very performance intensive, battery draining and heats up the device. Makes sense as to why the sim tray was removed, don’t need SIM cards with satcom. I’m guessing Apple will start offering phone plans where you can use satcom versus traditional cell plans, so no dead zones nor would you have to switch plans when you travel to another country. I think it’ll be the next “big thing”",5 months ago,1759593340.144244,8,False,,2026-03-04 21:25:40,444,80,"i think we are getting ready for satcom phones. satcom is a very performance intensive, battery draining and heats up the device. makes sense as to why the sim tray was removed, don’t need sim cards with satcom. i’m guessing apple will start offering phone plans where you can use satcom versus traditional cell plans, so no dead zones nor would you have to switch plans when you travel to another country. i think it’ll be the next “big thing”"
UgxizP9Sk5YqNfco0RV4AaABAg,@RichAesthetic,I’m willing to put money on a bet that one of the iOS 26 updates for example iOS 26.3 or 26.4 is gonna be huge when it comes to Apple Intelligence. They’re gonna finally deliver the things they promised two years ago.,5 months ago,1759593340.146817,0,False,,2026-03-04 21:25:40,217,42,i’m willing to put money on a bet that one of the ios 26 updates for example ios 26.3 or 26.4 is gonna be huge when it comes to apple intelligence. they’re gonna finally deliver the things they promised two years ago.
Ugw-_ILe2MZMZ5yYnv94AaABAg,@beii5793,Did I really get here this early,5 months ago,1759593340.1505,0,False,,2026-03-04 21:25:40,32,7,did i really get here this early
Ugy4OVnraCkf65F7ab14AaABAg,@MarcelAgvanyan,My call was right tho my 15 pro max still looks brand new this was a good purchase,5 months ago,1759593340.153097,1,False,,2026-03-04 21:25:40,82,18,my call was right tho my 15 pro max still looks brand new this was a good purchase
Ugxrjmx9hHmkIytRzjd4AaABAg,@dreamerhridoy96,Apple can't beat Huawei in dxoMark test Lol 😂,5 months ago,1759593340.159288,0,False,,2026-03-04 21:25:40,45,9,apple can't beat huawei in dxomark test lol 😂
UgwFn2QHx2xWnHiFanh4AaABAg,@Malicla,Under 12 min🎉,5 months ago,1759593340.166397,0,False,,2026-03-04 21:25:40,13,3,under 12 min🎉
UgydF3QDMUTGvIrxHz14AaABAg,@godofthunder8995,Watching this in redmi note 9 pro 2020 😎 still working good,5 months ago,1759593340.174844,0,False,,2026-03-04 21:25:40,59,12,watching this in redmi note 9 pro 2020 😎 still working good
UgwXuzMGmg7CW7tkd894AaABAg,@shafiulshafin2649,Name one thing better in iphone than samsung. Bet you cant.,5 months ago (edited),1759593340.18063,0,False,,2026-03-04 21:25:40,59,11,name one thing better in iphone than samsung. bet you cant.
UgxbuTIKQ3CvrZTHoLp4AaABAg.ANNexSbYRNzANNh-1paBDx,@fatemehhamounpou1815,Interesting take... Do you think there is going to be enough infrastructure? I assume the pricing would be competitive with the current comms system,5 months ago,1759593340.532939,2,True,,2026-03-04 21:25:40,148,24,interesting take... do you think there is going to be enough infrastructure? i assume the pricing would be competitive with the current comms system
UgxbuTIKQ3CvrZTHoLp4AaABAg.ANNexSbYRNzANNv3ph7yNF,@BruceLeeRoy26," @fatemehhamounpou1815 thanks! I think the infrastructure is there, that’s why Apple has been introducing the SOS and satcom texting over the last generation. The most complicated part will be calls/data, as soon as those are integrated, they’ll shred any modern chipset and drain the battery. I work with some pretty insane radios and if we are doing satcom calls or data, the battery (about a colossal 30,000 mAh) is drained in about 15 minutes.

For pricing, I would imagine it would be priced a little above current phone plans however I wouldn’t be surprised if Apple started releasing satcom version, cellular version and a more expensive satcom/cellular. This will lock people in even more. 

This is all theory tho!",5 months ago,1759593340.535799,0,True,,2026-03-04 21:25:40,723,119,"thanks! i think the infrastructure is there, that’s why apple has been introducing the sos and satcom texting over the last generation. the most complicated part will be calls/data, as soon as those are integrated, they’ll shred any modern chipset and drain the battery. i work with some pretty insane radios and if we are doing satcom calls or data, the battery (about a colossal 30,000 mah) is drained in about 15 minutes. for pricing, i would imagine it would be priced a little above current phone plans however i wouldn’t be surprised if apple started releasing satcom version, cellular version and a more expensive satcom/cellular. this will lock people in even more. this is all theory tho!"
UgwVsRG2BuWtLG_OTuB4AaABAg,@Malicla,Under 20 minutes 🎉🎉🎉🎉,5 months ago,1759593340.970945,0,False,,2026-03-04 21:25:40,21,4,under 20 minutes 🎉🎉🎉🎉
UgxkqOhjLrcZ2PhbRJJ4AaABAg,@Qsen7,2 sponsorships in 1 video? That's unusual.,5 months ago,1759593340.973817,1,False,,2026-03-04 21:25:40,42,7,2 sponsorships in 1 video? that's unusual.
Ugz_omrH7ch9KfecHnJ4AaABAg,@Power.estonia.english,👎👎👎👎👎👎👎👎👎👎I don't like this video👎👎👎👎👎👎👎👎👎👎👎👎👎,5 months ago,1759593340.976393,0,False,,2026-03-04 21:25:40,46,5,👎👎👎👎👎👎👎👎👎👎i don't like this video👎👎👎👎👎👎👎👎👎👎👎👎👎
UgwYVVo2XMGPE-FM8sl4AaABAg,@ethanjiang-t3y,Best upload schedule ever!!,5 months ago,1759593340.978882,0,False,,2026-03-04 21:25:40,27,4,best upload schedule ever!!
UgwzeWA0mF0tT2pqWLl4AaABAg,@Camoelop,He can’t stop cooking🔥🔥🔥,5 months ago,1759593340.981337,1,False,,2026-03-04 21:25:40,24,4,he can’t stop cooking🔥🔥🔥
UgwJSbBij9tZhf8ZYD94AaABAg,@frankthetank337,im at 10 mins,5 months ago,1759593340.983782,0,False,,2026-03-04 21:25:40,13,4,im at 10 mins
UgwYVNy5RNZT9xwSxld4AaABAg,@prajinrock5595,Epic,5 months ago,1759593340.986227,0,False,,2026-03-04 21:25:40,4,1,epic
UgxbQLbYStJVGPf_JjF4AaABAg,@MarcelAgvanyan,Feels weird seeing a video with less than a bajillion views,5 months ago,1759593340.988761,1,False,,2026-03-04 21:25:40,59,11,feels weird seeing a video with less than a bajillion views
UgyRqqeXTnES85iUKjx4AaABAg,@HarryHorrorYT,497th!,5 months ago,1759593340.991458,0,False,,2026-03-04 21:25:40,6,1,497th!
UgxI4ttD_wpZuS2fvC94AaABAg,@unitydev2014,early,5 months ago,1759593340.993921,0,False,,2026-03-04 21:25:40,5,1,early
UgzV13Mqu5jkRoDanl54AaABAg,@WkcKiteclub,"I have asked several people around me who bought the new iPhone what is actually new in it, and none of them could explain any significant upgrade. Interestingly, everyone who chose the orange model mentioned the color as the main reason. It seems many are upgrading not for meaningful features but simply for a new look-a phenomenon of spending driven by novelty. What surprises me even more is that, despite the device offering nothing notable around Al, Apple has still managed to draw large crowds to the stores.",5 months ago,1759593340.996373,59,False,,2026-03-04 21:25:40,516,88,"i have asked several people around me who bought the new iphone what is actually new in it, and none of them could explain any significant upgrade. interestingly, everyone who chose the orange model mentioned the color as the main reason. it seems many are upgrading not for meaningful features but simply for a new look-a phenomenon of spending driven by novelty. what surprises me even more is that, despite the device offering nothing notable around al, apple has still managed to draw large crowds to the stores."
Ugyf7Cl8J_AklZlC_TB4AaABAg,@mr_ramen_man,you and your team deserve a big break,5 months ago,1759593340.998834,0,False,,2026-03-04 21:25:40,37,8,you and your team deserve a big break
Ugy4FsjzFdmbgrvm6lR4AaABAg,@David-td3ep,Thank you for being true to your brand and keeping it real. Its hard to sponsor something and give it the grounded and objective understanding you do. As always to the point informative content.,5 months ago,1759593341.00128,7,False,,2026-03-04 21:25:41,194,34,thank you for being true to your brand and keeping it real. its hard to sponsor something and give it the grounded and objective understanding you do. as always to the point informative content.
UgwaZoBenilmp1sjDX54AaABAg,@mujtaba2878,"Arun bro calm down, I just finished commenting on the Camera comparison video , and here you are again. MAD WORK!!!",5 months ago,1759593341.003707,0,False,,2026-03-04 21:25:41,115,21,"arun bro calm down, i just finished commenting on the camera comparison video , and here you are again. mad work!!!"
UgxuM9M7CxqwGzy-vHh4AaABAg,@juliehodgson4706,I have a 17pro on the way 😊 looking forward to getting my hands on it,5 months ago,1759593341.006394,0,False,,2026-03-04 21:25:41,69,16,i have a 17pro on the way 😊 looking forward to getting my hands on it
UgwOVOhkPCZukgOpfRp4AaABAg,@aadveek,great shirt,5 months ago,1759593341.008914,0,False,,2026-03-04 21:25:41,11,2,great shirt
UgzpgEQTmvErvwoSl854AaABAg,@alone_mask123,Missing money 😂😂,5 months ago,1759593341.011387,1,False,,2026-03-04 21:25:41,16,3,missing money 😂😂
UgxcLUELY5rP3Yhabot4AaABAg,@popcornsketchez,Bro please review new nothing phone,5 months ago,1759593341.013838,1,False,,2026-03-04 21:25:41,35,6,bro please review new nothing phone
UgzLtHAEDXgAb8acAUF4AaABAg,@Naniprabhas27,2:10 🤯🤯,5 months ago,1759593341.016291,0,False,,2026-03-04 21:25:41,7,2,2:10 🤯🤯
UgxuZ0QjVXFNH695qMp4AaABAg,@Lennji,"This years iPhones Pro + Air feel like testing grounds for their upcoming Fold or any other ""new"" device next year or 2027.",5 months ago,1759593341.018739,3,False,,2026-03-04 21:25:41,123,23,"this years iphones pro + air feel like testing grounds for their upcoming fold or any other ""new"" device next year or 2027."
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNfNUFNaxz,@Aliens1337,"People upgrade phones every few years, like every 3-5 years or so. Batteries get old, performance gets worse, storage is full... That's how the entire industry works. Stop acting like people can only buy a new phone when there is Earth shattering revolutionary new tech. Cars have functionally been the same for decades now and people are still upgrading cars even though their new car would be doing the exact same thing as their old car aka driving from A to B. People want new things to replace old things that no longer works well. It's really not that deep.",5 months ago (edited),1759593341.355823,36,True,,2026-03-04 21:25:41,562,100,"people upgrade phones every few years, like every 3-5 years or so. batteries get old, performance gets worse, storage is full... that's how the entire industry works. stop acting like people can only buy a new phone when there is earth shattering revolutionary new tech. cars have functionally been the same for decades now and people are still upgrading cars even though their new car would be doing the exact same thing as their old car aka driving from a to b. people want new things to replace old things that no longer works well. it's really not that deep."
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNgGaG4wxp,@J-Specter-c3h,Many users had very old versions like the 14 then switched to this,5 months ago,1759593341.359326,5,True,,2026-03-04 21:25:41,66,13,many users had very old versions like the 14 then switched to this
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNjXdvQqeE,@Kev2000,"Phones aren’t that innovative anymore. The big innovation phase is long gone. It's already a matured product just like cars really. Personally I keep my phone for about three years, and some people even stretch it to five or more. None of the phone companies are truly innovative these days. Instead they focus only on things like AI, while the yearly upgrades are usually just slight design tweaks, better cameras, faster chipsets, and maybe a brighter display. That’s really all we get now.",5 months ago (edited),1759593341.362311,5,True,,2026-03-04 21:25:41,492,83,"phones aren’t that innovative anymore. the big innovation phase is long gone. it's already a matured product just like cars really. personally i keep my phone for about three years, and some people even stretch it to five or more. none of the phone companies are truly innovative these days. instead they focus only on things like ai, while the yearly upgrades are usually just slight design tweaks, better cameras, faster chipsets, and maybe a brighter display. that’s really all we get now."
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNhbonrzQX,@SNicolesPlace,I’m not a camera person- my gallery is full of screenshots— so there’s really nothing a phone can do more than it already does for me. With that— it is fun when there’s a new “look” to the phone. I upgraded from the 16 to the 17 purely for form factor and color.,5 months ago,1759593341.365167,3,True,,2026-03-04 21:25:41,262,53,i’m not a camera person- my gallery is full of screenshots— so there’s really nothing a phone can do more than it already does for me. with that— it is fun when there’s a new “look” to the phone. i upgraded from the 16 to the 17 purely for form factor and color.
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNwQyfMJs4,@edgykoala1732,"People for some reason assume iphone users buy new phones every 1-2 years. Most people that buy them actually buy them because they last longer, are hassle free, and have longer software support.  I am upgrading from the 13 and it is a big improvement.  I couldn't tell you what the difference is between 17 and the 16 pro max because I wasn't in the market for a new phone when the 16 came out.",5 months ago,1759593342.461425,1,True,,2026-03-04 21:25:42,395,75,"people for some reason assume iphone users buy new phones every 1-2 years. most people that buy them actually buy them because they last longer, are hassle free, and have longer software support. i am upgrading from the 13 and it is a big improvement. i couldn't tell you what the difference is between 17 and the 16 pro max because i wasn't in the market for a new phone when the 16 came out."
UgzV13Mqu5jkRoDanl54AaABAg.ANNeobfb6nuANNlUWiQxrd,@breedabelle77,"No offense, but does everything have to make a brand new discovery or the next big thing? Ii know they want money and all, but isn't there a limit to innovations?",5 months ago,1759593342.466335,0,True,,2026-03-04 21:25:42,162,31,"no offense, but does everything have to make a brand new discovery or the next big thing? ii know they want money and all, but isn't there a limit to innovations?"
Ugx_7NXvRcq9o8y7q2p4AaABAg,@seanzinyama3986,Apple is watching,5 months ago,1759593342.885344,0,False,,2026-03-04 21:25:42,17,3,apple is watching
Ugzqt_LwK0-FpbJ3UW14AaABAg,@VisualySoupy,iPhone 17 review please,5 months ago,1759593342.888377,1,False,,2026-03-04 21:25:42,23,4,iphone 17 review please
Ugw6V5bCDPYDGivdtL94AaABAg,@molk2221,Watching this as if ill ever own one,5 months ago,1759593342.892307,0,False,,2026-03-04 21:25:42,36,8,watching this as if ill ever own one
Ugw24t1RybxpPaFPElN4AaABAg,@naavik2077,dude STOP,5 months ago,1759593342.895353,1,False,,2026-03-04 21:25:42,9,2,dude stop
Ugzdr3IcdBnKmBl9FrV4AaABAg,@SuperKSS1,Not enough to make me upgrade from my iphone 12 tho,5 months ago,1759593342.898992,0,False,,2026-03-04 21:25:42,51,11,not enough to make me upgrade from my iphone 12 tho
Ugz_TbRtRpQrYskPQY14AaABAg,@LasanthaNawarathna,"People expect significant design changes, but Apple primarily upgrades hardware rather than making major style changes to its phones. In contrast, Samsung and other Android manufacturers often change the phone's exterior frequently.",5 months ago,1759593342.901825,1,False,,2026-03-04 21:25:42,232,32,"people expect significant design changes, but apple primarily upgrades hardware rather than making major style changes to its phones. in contrast, samsung and other android manufacturers often change the phone's exterior frequently."
Ugyc91KTBAMc9oz_7dh4AaABAg,@alessandro-e4r,The point about the hardware being ahead of the software for future AI features (9:41) was super interesting and makes a lot of sense!,5 months ago,1759593342.905515,0,False,,2026-03-04 21:25:42,134,24,the point about the hardware being ahead of the software for future ai features (9:41) was super interesting and makes a lot of sense!
UgzmTCcQGnD890btkhR4AaABAg,@sv6180,"They will definitely run an entire LLM on-device . 

Because the gpu in 17 pro is more powerful than M2 chip , why would they need that if not for on-device AI?",5 months ago,1759593342.908934,0,False,,2026-03-04 21:25:42,160,32,"they will definitely run an entire llm on-device . because the gpu in 17 pro is more powerful than m2 chip , why would they need that if not for on-device ai?"
Ugx1rX2UVMwaTVMpdPF4AaABAg,@Gamingzone0999,Please add urdu Or Hindi language..,5 months ago,1759593342.911796,0,False,,2026-03-04 21:25:42,35,6,please add urdu or hindi language..
UgyaIbQmzYJUocfMRk54AaABAg,@aloisgerbeaux4041,MRP (Mythical Refresh Pull),5 months ago (edited),1759593342.914953,0,False,,2026-03-04 21:25:42,27,4,mrp (mythical refresh pull)
Ugzx7fsJlWvEnC3nVCd4AaABAg,@szifon2,Something is missing: Innovation 😂,5 months ago,1759593342.917503,0,False,,2026-03-04 21:25:42,34,5,something is missing: innovation 😂
UgyVVHnfEiKhM1H89NN4AaABAg,@khubaibmasoodofficial,Camera comparison between iphone 17 pro Max and vivo x200 ultra,5 months ago,1759593342.921307,0,False,,2026-03-04 21:25:42,63,11,camera comparison between iphone 17 pro max and vivo x200 ultra
Ugx8amIQ71mB5m8UoVp4AaABAg,@huzefaaaa,"Bruh just said the word ""asterik"" like 9257527 times in vdo",5 months ago,1759593342.923945,0,False,,2026-03-04 21:25:42,59,11,"bruh just said the word ""asterik"" like 9257527 times in vdo"
Ugy7Qd8unf-C-JWYRHl4AaABAg,@bigfootsdaddy4242,Me watching this video with my iPhone 16 like 🙂‍↔️,5 months ago,1759593342.928291,0,False,,2026-03-04 21:25:42,50,10,me watching this video with my iphone 16 like 🙂‍↔️
Ugx91-YFiML7GN2pdBN4AaABAg,@dimaswahyuka,Wow 1:56 example standart video and pro res log is crazy,5 months ago,1759593342.930914,1,False,,2026-03-04 21:25:42,56,11,wow 1:56 example standart video and pro res log is crazy
UgwS_YswntnUYNZ-HPJ4AaABAg,@BasitTheGreat2304,Is rent due?,5 months ago,1759593342.935585,0,False,,2026-03-04 21:25:42,12,3,is rent due?
Ugwmn9iJx6ME5ITaLXl4AaABAg,@Wansi,Good morning everyone,5 months ago,1759593342.940185,0,False,,2026-03-04 21:25:42,21,3,good morning everyone
UgxX8GBhZJJATof_bMx4AaABAg,@ThePieas,ending was cut short?,5 months ago,1759593342.944939,0,False,,2026-03-04 21:25:42,21,4,ending was cut short?
UgzjSY7CF4sDJVUYGsN4AaABAg,@YourLocalMongolianFriend,This years Base model Is The One everyone should get.,5 months ago,1759593342.949554,0,False,,2026-03-04 21:25:42,53,10,this years base model is the one everyone should get.
UgwM0Saw4DYalkyI5OR4AaABAg,@bananahamock-d3b,Fresh ahh comments,5 months ago,1759593342.952329,1,False,,2026-03-04 21:25:42,18,3,fresh ahh comments
UgxX2oMGOZEGka5_88N4AaABAg,@MBChBHQ,One day I'll own an iPhone 😢,5 months ago,1759593345.317112,0,False,,2026-03-04 21:25:45,28,7,one day i'll own an iphone 😢
UgxBQDcyEW_wZU6cIFF4AaABAg,@mysticery,Lol. Pixel and iphone did a switch 😂😂😂😂😂,5 months ago,1759593345.319738,0,False,,2026-03-04 21:25:45,40,8,lol. pixel and iphone did a switch 😂😂😂😂😂
Ugys8ict6vkTsKxWWCF4AaABAg,@mihirjogani1,Had a bad experience with the Torres doesn’t stick to metal as shown,5 months ago,1759593345.322444,0,False,,2026-03-04 21:25:45,68,13,had a bad experience with the torres doesn’t stick to metal as shown
UgyIDle1V-HMNcapvOR4AaABAg,@LarryShabani-j3j,Please give away,5 months ago,1759593345.32525,0,False,,2026-03-04 21:25:45,16,3,please give away
Ugx_rbQyxmsAz6PhH7l4AaABAg,@MichaelGernold,How do we get those wallpapers!,5 months ago,1759593345.327764,0,False,,2026-03-04 21:25:45,31,6,how do we get those wallpapers!
Ugx7StyLMr0o7CBqkO14AaABAg,@jasperbisnar,test,5 months ago (edited),1759593345.330862,0,False,,2026-03-04 21:25:45,4,1,test
UgyVJBbyTcSxez0ROjJ4AaABAg,@Constantin_Romania_Mapping.,Love your vids ♥,5 months ago,1759593345.333378,2,False,,2026-03-04 21:25:45,16,4,love your vids ♥
UgxjOijU9cTVEXlraTB4AaABAg,@Sophia-go3cs,449,5 months ago,1759593345.336403,0,False,,2026-03-04 21:25:45,3,1,449
UgyM3uAtxXkNRKMgqQx4AaABAg,@FoysalMueen,Whos the Boss?? MrwhosetheBoss,5 months ago,1759593345.338947,0,False,,2026-03-04 21:25:45,30,4,whos the boss?? mrwhosetheboss
UgzLfSYE_M5nsHy8Wrh4AaABAg,@controllercrew,Hi I was here probably😂😅 😊,5 months ago,1759593345.341442,0,False,,2026-03-04 21:25:45,26,6,hi i was here probably😂😅 😊
UgxOgQKnZq_6S3Riv_J4AaABAg,@jonasezekiel3829,"8K video is not necessary man unless you observe your pics and motion pics with a microscope, it is just a bloat memory filler.",5 months ago,1759593345.343924,0,False,,2026-03-04 21:25:45,127,24,"8k video is not necessary man unless you observe your pics and motion pics with a microscope, it is just a bloat memory filler."
Ugxy78uFq6mwPl5S3Et4AaABAg,@SHADOWPLAYS11,3rd video in this week. Arun's on fire bruhhh,5 months ago,1759593345.346356,1,False,,2026-03-04 21:25:45,45,9,3rd video in this week. arun's on fire bruhhh
UgySN5nboqMgJZjnaX94AaABAg,@christophermauro-barias7451,its got a camera what else does it need,5 months ago,1759593345.349025,0,False,,2026-03-04 21:25:45,39,9,its got a camera what else does it need
UgzpH6OsRHwjdILisgt4AaABAg,@NotQDgaming,8minutes ago,5 months ago,1759593345.351533,0,False,,2026-03-04 21:25:45,12,2,8minutes ago
UgymMVgsiYig9P2rh5h4AaABAg,@yazeedahammed5499,7min omg,5 months ago,1759593345.353981,0,False,,2026-03-04 21:25:45,8,2,7min omg
UgzcF5-QgyzaOKIRVjJ4AaABAg,@EuropeanDeer,This is the 3rd or 4th video bout the iPhone 17😭😭,5 months ago,1759593345.356451,0,False,,2026-03-04 21:25:45,49,11,this is the 3rd or 4th video bout the iphone 17😭😭
