rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
5,"Brilliant Total Happy Maneesh Singh , Mathura Jan, 2024",iPhone 15,Positive,0.8313,Positive,4.6626,Positive,0.999880075454712,4.999520301818848,1.0,Positive,5.0,Positive,4.5,4.864848120727539,Positive,4.491535143686766,0.37346276835689,Positive
5,"Nice iPhone Rohit Kumar Mishra , Jodhpur District Jan, 2024",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9988065958023072,4.9952263832092285,1.0,Positive,5.0,Positive,4.5,4.535290553283692,Positive,4.366594240317248,0.20676430498436735,Positive
5,"Good quality product Umesh Thakar , Lonavala Jan, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9997089505195618,4.998835802078247,1.0,Positive,5.0,Positive,4.5,4.551854320831299,Positive,4.350470512608393,0.21839008524010095,Positive
5,"Very nicely Flipkart Customer , Mumbai Jan, 2024",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.999832272529602,4.999329090118408,0.0,Neutral,3.0,Positive,4.5,4.193891636047363,Positive,4.161082559630713,0.039578980448878975,Positive
5,"Superb... Gajendra Kumar , Kota Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997543692588806,4.9990174770355225,1.0,Positive,5.0,Positive,4.5,4.69952699081421,Positive,4.396006499747193,0.29182306762058974,Positive
5,"Kuldeep Singh Chouhan , Mumbai Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9932072758674622,4.972829103469849,0.0,Neutral,3.0,Neutral,3.0,3.78913164138794,Positive,3.925324713643345,0.1604106969891618,Positive
5,"Its awesome. Sachin B.V , Bengaluru Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998390674591064,4.999356269836426,1.0,Positive,5.0,Positive,4.5,4.699662507934571,Positive,4.360043233489873,0.28912410866990446,Positive
5,"Saurav Kumar , Kaithal District Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9936210513114928,4.974484205245972,0.0,Neutral,3.0,Neutral,3.0,3.7897936820983893,Positive,3.9586089974071155,0.16244106564230928,Positive
5,"Best phone Flipkart Customer , Gopalganj District Jan, 2024",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.99647057056427,4.98588228225708,1.0,Positive,5.0,Positive,4.5,4.703872912902832,Positive,4.409108967986941,0.294901732758947,Positive
5,"Shaik Ansar , Kurnool Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9594011902809144,4.837604761123657,0.0,Neutral,3.0,Neutral,3.0,3.735041904449463,Neutral,3.933123521828362,0.1905124945759193,Positive
2,"Heating issue with some apps. System storage was around 40 gb after deleting same photos ported from android. After factory reset it is ok now. Go for better android phones in same range if you are not an apple fan yogesh gupta , Faridabad Jan, 2024",iPhone 15,Negative,0.4833,Positive,3.9666,Positive,0.958157241344452,4.832628965377808,-1.0,Negative,1.0,Positive,4.5,3.7196915861511233,Neutral,3.9233190810957335,0.19582818489038958,Positive
5,"100 orginal product Good delivery service yuvraj chauhan , Shahjahanpur District Jan, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9919419288635254,4.967767715454102,1.0,Positive,5.0,Positive,4.5,4.53942708618164,Positive,4.343648495603355,0.2122615427644792,Positive
5,"Super fast 1 day delivery from Flipkart. Absolutely loved the phone n performance. We can use any 20-30watt type c charger for this mobile. kranthi mallik , Vijayawada Jan, 2024",iPhone 15,Positive,0.8439,Positive,4.6878,Positive,0.9987032413482666,4.994812965393066,1.0,Positive,5.0,Positive,4.5,4.873045186157227,Positive,4.448036153744879,0.37688480411249864,Positive
5,"Good phone Crazy Kushal , Hyderabad Jan, 2024",iPhone 15,Positive,0.128,Positive,3.256,Positive,0.9979742169380188,4.991896867752075,1.0,Positive,5.0,Positive,4.5,4.29915874710083,Positive,4.228006900571462,0.09122454725627831,Positive
5,"Amazing Deepak Raj , Hamirpur District Jan, 2024",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9997623562812804,4.999049425125122,1.0,Positive,5.0,Positive,4.5,4.668339770050049,Positive,4.380182590853338,0.2770596528794717,Positive
5,"Very fast best camra Rishu Kumar , Gaya Jan, 2024",iPhone 15,Positive,0.6682,Positive,4.3364,Positive,0.9994713664054872,4.997885465621948,1.0,Positive,5.0,Positive,4.5,4.733714186248779,Positive,4.471101744785613,0.30865955073396034,Positive
5,"Very good product. Fully satisfied. Rehan Raza , Ranchi Jan, 2024",iPhone 15,Positive,0.742,Positive,4.484,Positive,0.9998470544815063,4.999388217926025,1.0,Positive,5.0,Positive,4.5,4.79335528717041,Positive,4.548514839718563,0.32656657742851763,Positive
5,"Good mobile Rupa Ram , Nagaur Jan, 2024",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9936807155609132,4.974722862243652,1.0,Positive,5.0,Positive,4.5,4.542209144897461,Positive,4.34491730113196,0.21391812618831393,Positive
4,"pulkit Gupta , Bareilly Division Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9740138053894044,4.896055221557617,0.0,Neutral,3.0,Neutral,3.0,3.7584220886230475,Positive,3.922144184568812,0.1777037955857494,Positive
1,"Dont purchase the iphone 15 just unboxed mobiles are getting heat issues and they are not providing proper bug fix issue for it . Indresh Gupta , Hyderabad Jan, 2024",iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0002951025962829,1.0011804103851318,-1.0,Negative,1.0,Negative,1.5,1.8004721641540529,Negative,2.910043881802804,1.1548998104929056,Neutral
5,"Rohit Gupta , Siwan Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.985684871673584,4.942739486694336,0.0,Neutral,3.0,Neutral,3.0,3.777095794677735,Positive,3.8988800170336146,0.1625452524596757,Positive
5,"Wasim Ahmad , Bilariaganj Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8982217907905579,4.592887163162232,0.0,Neutral,3.0,Neutral,3.0,3.6371548652648933,Neutral,3.8759872443068546,0.23902088585891493,Positive
1,"Mobile is getting Hand. Unresponsive sometimes. Heating while installing apps M R RAHUL NAIK , Hanamkonda Jan, 2024",iPhone 15,Negative,0.4939,Positive,3.9878,Negative,0.0096081495285034,1.0384325981140137,-1.0,Negative,1.0,Negative,1.5,2.210493039245606,Negative,2.8587242205324124,0.9031647274704699,Neutral
5,"Perfect Deeksha azad , Pune Jan, 2024",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9992934465408324,4.99717378616333,1.0,Positive,5.0,Positive,4.5,4.656389514465332,Positive,4.430771565074909,0.26530233692405286,Positive
3,"Its just another cellphone at the end of the day. I do, however, miss some of the basic features that made my life easier while I was using Android. Customer, Flipkart . , Kamrup Metropolitan Jan, 2024",iPhone 15,Neutral,0.296,Positive,3.592,Negative,0.0003808736801147,1.001523494720459,0.0,Neutral,3.0,Positive,4.5,2.437409397888184,Neutral,3.2760541480690875,0.8386938076373366,Neutral
5,"Everything is amazing about this device  this price range, Only one suggestion use some color Apple dont sprinkle color on white Flipkart Customer , Kakori Jan, 2024",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9994933605194092,4.997973442077637,1.0,Positive,5.0,Positive,4.5,4.667909376831055,Positive,4.411293310921207,0.27811167793865776,Positive
5,"Too much RISHI SINGH , Banka District Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0023865699768066,1.0095462799072266,0.0,Neutral,3.0,Neutral,3.0,2.203818511962891,Negative,2.8540775959386426,0.9060372561718341,Neutral
5,"Superb narendra Babu , Mysuru Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9990943670272828,4.996377468109131,1.0,Positive,5.0,Positive,4.5,4.6984709872436525,Positive,4.428570667118792,0.29256546182683535,Positive
5,"Best Mobile Phone with Superb Quality Alpesh Damor , Ahmedabad Jan, 2024",iPhone 15,Positive,0.8519,Positive,4.7038,Positive,0.9997071623802184,4.998828649520874,1.0,Positive,5.0,Positive,4.5,4.88105145980835,Positive,4.558470814807325,0.37915804598242026,Positive
5,"Absolutely amazing I purchased the iPhone from Flipkart, and I am beyond impressed with its performance. The sleek design, stunning display, and powerful features make it worth every penny. The delivery was swift, and Flipkarts service was top-notch. Couldnt be happier with my purchase...Thank you to the Flipkart Mohammad Arif Bhat , Duru Verinag Jan, 2024",iPhone 15,Positive,0.9103,Positive,4.8206,Positive,0.9998264908790588,4.999305963516235,1.0,Positive,5.0,Positive,4.5,4.927962385406494,Positive,4.570367626971926,0.40351657638744526,Positive
5,"Amazing Roshan Bansiwal , Sikar Jan, 2024",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9996967315673828,4.998786926269531,1.0,Positive,5.0,Positive,4.5,4.668234770507813,Positive,4.391348860391652,0.2770255547925363,Positive
5,"Waooo fantastic phone nikhil sharma , Pathankot Jan, 2024",iPhone 15,Positive,0.5574,Positive,4.1148,Positive,0.982190489768982,4.928761959075928,1.0,Positive,5.0,Positive,4.5,4.617424783630371,Positive,4.335571828606484,0.2500642567874472,Positive
5,"Awesome waseem akram , Jammu Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.998468577861786,4.993874311447144,1.0,Positive,5.0,Positive,4.5,4.697469724578858,Positive,4.359571889683505,0.28777538332962543,Positive
5,"AMAZING NICE QUALITY CAMERA AND PERFORMANCE MOHAMMAD IRSHAD FAIZ , Sawai Madhopur Jan, 2024",iPhone 15,Positive,0.8429,Positive,4.6858,Positive,0.9998548030853271,4.999419212341309,1.0,Positive,5.0,Positive,4.5,4.874087684936524,Positive,4.539242274169487,0.3778651871650126,Positive
5,"Ankan Biswas , Bidhan Nagar Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9930270314216614,4.9721081256866455,0.0,Neutral,3.0,Neutral,3.0,3.7888432502746583,Positive,3.931403897284466,0.16116075584125222,Positive
5,"Nice and original product Sudeep Gurung , Namchi Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9997572302818298,4.999028921127319,1.0,Positive,5.0,Positive,4.5,4.6995315684509285,Positive,4.48881297006119,0.2810311220974852,Positive
5,"Great product to have Shubham Chaudhary , Jyotiba Phule Nagar District Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9996185302734376,4.99847412109375,1.0,Positive,5.0,Positive,4.5,4.6993096484375005,Positive,4.371316031998852,0.29094172393218753,Positive
5,"OOSM PHONE Manu Goyal , Muzaffarnagar Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0144768953323364,1.0579075813293457,0.0,Neutral,3.0,Neutral,3.0,2.2231630325317386,Negative,2.979190158216004,0.9259760487128083,Neutral
4,"RAMANA KUDIPUDI , Ramachandrapuram Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9305521845817566,4.722208738327026,0.0,Neutral,3.0,Neutral,3.0,3.688883495330811,Neutral,3.883926519421702,0.21146471160404326,Positive
5,"nice product Rahul Jain , Ludhiana Jan, 2024",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9992509484291076,4.997003793716431,1.0,Positive,5.0,Positive,4.5,4.536001517486572,Positive,4.332472081465902,0.21198677107502947,Positive
5,"Loved it  Arush Verma , Lucknow Jan, 2024",iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9997319579124452,4.99892783164978,0.0,Neutral,3.0,Positive,4.5,4.279091132659913,Positive,4.203332753532882,0.0823985150898574,Positive
5,"Very nice iPhone camera Krishna Sharma , Jaipur Division Jan, 2024",iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.999535083770752,4.998140335083008,1.0,Positive,5.0,Positive,4.5,4.5795761340332035,Positive,4.3567418546440395,0.23212399864683797,Positive
5,"Very good phone Sumedh Chinchamalatpure , Nagpur Jan, 2024",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9980378746986388,4.992151498794556,1.0,Positive,5.0,Positive,4.5,4.591020599517822,Positive,4.378268007985355,0.24011353624507498,Positive
1,"Damaged product Abdullah Sadiq , Bhopal Jan, 2024",iPhone 15,Negative,-0.4404,Negative,2.1192,Negative,0.0008517503738403,1.003407001495361,-1.0,Negative,1.0,Negative,1.5,1.4490428005981444,Negative,2.728721053168127,1.3319779437424093,Neutral
1,"Many glitch in sound like typing sound suddenly coming from main speaker and also regularly noise by mic like a fan sound, i think this is happening with me only also headphones issue volume up or down not working i have to check 4-5 head phone same issue faced. Better experience with iPhone 14 but iPhone 15 Arun Saderwal , Noida Jan, 2024",iPhone 15,Negative,0.6249,Positive,4.2498000000000005,Negative,0.0081003904342651,1.0324015617370603,-1.0,Negative,1.0,Negative,1.5,2.3128806246948246,Neutral,3.0703033890249474,0.8901246281338944,Neutral
5,"Great phone thankq flipkart for timely delivered Rizwan Khan , Mumbai Jan, 2024",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999039590358734,4.9961583614349365,1.0,Positive,5.0,Positive,4.5,4.698383344573975,Positive,4.371490209688355,0.2899569132843081,Positive
5,"Best item. Birender Singh Jangu , Palwal Jan, 2024",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9996979236602784,4.998791694641113,1.0,Positive,5.0,Positive,4.5,4.709036677856446,Positive,4.413217388186413,0.29595763997925767,Positive
5,"Rishabh Chaudhary , Mathura Jan, 2024",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9934604167938232,4.973841667175293,0.0,Neutral,3.0,Neutral,3.0,3.789536666870118,Positive,3.972002448146546,0.16211503379536193,Positive
5,"Nice phone Himanshu Yadav , Rewari Dec, 2023",iPhone 15,Positive,0.4215,Positive,3.843,Neutral,0.5262134075164795,3.104853630065918,1.0,Positive,5.0,Positive,4.5,3.7791414520263675,Positive,3.940291899650961,0.16806729886699706,Positive
4,"Almost after one month of usage iphone 15 is very smooth to use and providing a great experience, best part could have been if the phone would have launched at lesses price like iphone 14 Vivek Sharma , Hisar Dec, 2023",iPhone 15,Positive,0.9062,Positive,4.8124,Negative,0.015348196029663,1.0613927841186523,1.0,Positive,5.0,Positive,4.5,3.3495171136474613,Neutral,3.7008728242588558,0.38082569172223824,Neutral
5,"Super excellent JIBANANANDA JENA , Kendujhar Dec, 2023",iPhone 15,Positive,0.8225,Positive,4.645,Positive,0.9992882609367372,4.997153043746948,1.0,Positive,5.0,Positive,4.5,4.856861217498779,Positive,4.499259213599435,0.37229300215424493,Positive
5,"Fantastic product i love it Flipkart Customer , Bengaluru Dec, 2023",iPhone 15,Positive,0.8316,Positive,4.6632,Positive,0.9998124241828918,4.999249696731567,1.0,Positive,5.0,Positive,4.5,4.864979878692627,Positive,4.624883463919557,0.3500496165543635,Positive
4,"Flipkart Customer , Bengaluru Dec, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.1604858040809631,1.6419432163238523,0.0,Neutral,3.0,Neutral,3.0,2.456777286529541,Neutral,3.0876216977196056,0.8058511243213565,Neutral
5,"I Love iPhone Sayan Khan Dec, 2023",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.999183475971222,4.996733903884888,1.0,Positive,5.0,Positive,4.5,4.708213561553955,Positive,4.446543298784309,0.2953940336057658,Positive
5,"Thank You Flipkart Jit banik , Agartala Dec, 2023",iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9991840720176696,4.996736288070679,0.0,Neutral,3.0,Positive,4.5,4.087654515228271,Positive,4.098412992174732,0.01533206674527984,Positive
1,"So much heating issue so much means so much Goni Tomar , New Delhi Dec, 2023",iPhone 15,Negative,0.0,Neutral,3.0,Positive,0.958895742893219,4.835582971572876,-1.0,Negative,1.0,Neutral,3.0,3.3342331886291507,Neutral,3.643390011918785,0.3787105464015868,Neutral
5,"Awesome phone. Prakash Chandra Nayak , Hyderabad Dec, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9994373917579652,4.99774956703186,1.0,Positive,5.0,Positive,4.5,4.699019826812744,Positive,4.441580895841518,0.29057988633479687,Positive
5,"Best phone in this value Gaurav Singh , Faizabad Dec, 2023",iPhone 15,Positive,0.7876,Positive,4.5752,Positive,0.9978631138801576,4.99145245552063,1.0,Positive,5.0,Positive,4.5,4.826660982208252,Positive,4.540493163031302,0.3505556731744845,Positive
5,"Saurabh Dhama , Tezpur Dec, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9718583226203918,4.887433290481567,0.0,Neutral,3.0,Neutral,3.0,3.7549733161926273,Positive,3.89213218574319,0.1754397788687075,Positive
5,"Very good Rajkumar Sen , Jabalpur Dec, 2023",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998027682304382,4.999211072921753,1.0,Positive,5.0,Positive,4.5,4.593844429168701,Positive,4.412441986973098,0.2319111387428252,Positive
5,"Awesome phone. On time delivery by Flipkart. Thank you Sandeep , Nagaon District Dec, 2023",iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9997866749763488,4.999146699905396,1.0,Positive,5.0,Positive,4.5,4.811658679962159,Positive,4.560660155045975,0.3347647073238818,Positive
5,"Awesome Saikat Sarkar , Bangalore Dec, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999257743358612,4.997030973434448,1.0,Positive,5.0,Positive,4.5,4.69873238937378,Positive,4.4775420792836025,0.2827048069978881,Positive
5,"Good but if someone upgrades from iphone 12 or with next models it does not have much noticeable difference Krishna Kankshith , Anantapur Nov, 2023",iPhone 15,Positive,0.2382,Positive,3.4764,Negative,0.0073359012603759,1.029343605041504,1.0,Positive,5.0,Positive,4.5,2.8022974420166014,Neutral,3.353601150158973,0.6479467867042003,Neutral
4,"Nice podcast Dhaval Patel , Surat District Nov, 2023",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9880488514900208,4.952195405960083,1.0,Positive,5.0,Positive,4.5,4.518078162384033,Positive,4.363965292479631,0.19699661093353488,Positive
5,"Awesome Vinay Sharma , Bangalore Nov, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9996464252471924,4.9985857009887695,1.0,Positive,5.0,Positive,4.5,4.699354280395508,Positive,4.441860348925114,0.2906214094393735,Positive
5,"Excellent product ENESH MEKALA , Hyderabad Nov, 2023",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9997628331184388,4.999051332473755,1.0,Positive,5.0,Positive,4.5,4.6571405329895015,Positive,4.3859364015080775,0.2713407210543908,Positive
5,"ADUNURI NAVEEN KUMAR , Hyderabad Nov, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9910891056060792,4.964356422424316,0.0,Neutral,3.0,Neutral,3.0,3.785742568969727,Positive,3.8981197347930276,0.15684359501201306,Positive
5,"Iphone tremendous perfonce, lovely design..... The Best phone Tarif Hussain , Ferozepur Jhirka Nov, 2023",iPhone 15,Positive,0.8511,Positive,4.7022,Positive,0.9998347759246826,4.9993391036987305,1.0,Positive,5.0,Positive,4.5,4.880615641479492,Positive,4.513957051193975,0.3817785884506757,Positive
1,"Battery very poor Praveen Kumar , Hyderabad Nov, 2023",iPhone 15,Negative,-0.5256,Negative,1.9488,Negative,0.000568687915802,1.002274751663208,-1.0,Negative,1.0,Negative,1.5,1.3804299006652834,Negative,2.6395481021774225,1.3642622019158883,Neutral
4,"Praveen Kumar , Ysr District Nov, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9889951944351196,4.955980777740479,0.0,Neutral,3.0,Neutral,3.0,3.782392311096192,Positive,3.947593799543898,0.1653839391986122,Positive
4,"Utsav Nishant , New Delhi Nov, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9876886010169984,4.950754404067993,0.0,Neutral,3.0,Neutral,3.0,3.780301761627198,Positive,3.9467816371255937,0.16667445071535897,Positive
1,"selfy camera is not good , Patna Nov, 2023",iPhone 15,Negative,-0.3412,Negative,2.3176,Negative,0.0003089904785156,1.0012359619140625,1.0,Positive,5.0,Negative,1.5,2.327534384765625,Neutral,3.256843062948473,0.8929062356042023,Neutral
5,"Good mobile Binod Kumar , Lucknow Nov, 2023",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9988332390785216,4.995332956314087,1.0,Positive,5.0,Positive,4.5,4.550453182525635,Positive,4.306653227663957,0.21633141623939903,Positive
5,"Awesome Flipkart Customer , Howrah Nov, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999659538269043,4.998638153076172,1.0,Positive,5.0,Positive,4.5,4.699375261230469,Positive,4.42944727692515,0.29256641506295566,Positive
5,"The best phone by apple. Very lite weight and handy. Excellent performance and amazing camera. The best apple phone so far Abhilash Raghavendra , Bengaluru Nov, 2023",iPhone 15,Positive,0.9509,Positive,4.9018,Positive,0.999866247177124,4.999464988708496,1.0,Positive,5.0,Positive,4.5,4.960505995483398,Positive,4.604060149641076,0.4189488375127845,Positive
5,"Nice product Rishad Razack , Kalamassery Nov, 2023",iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9984520673751832,4.993808269500732,1.0,Positive,5.0,Positive,4.5,4.534723307800293,Positive,4.366645851404046,0.20606385602195368,Positive
4,"Deshapandya Shashank , Wanaparthy Nov, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.8940253853797913,4.576101541519165,0.0,Neutral,3.0,Neutral,3.0,3.6304406166076664,Neutral,3.9219198600391723,0.23824706705316204,Positive
5,"Superb Ranjit Baidwan , Chandigarh Nov, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9994718432426452,4.997887372970581,1.0,Positive,5.0,Positive,4.5,4.699074949188233,Positive,4.4766241704233565,0.28420215845190105,Positive
5,"Best product by Apple.... Sudesh Kaushik , Shimla Nov, 2023",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.999543845653534,4.998175382614136,1.0,Positive,5.0,Positive,4.5,4.708790153045655,Positive,4.3511525924114105,0.2921426709338976,Positive
5,"Awesome look and feel Anurag Kumar , Ropar Division Oct, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.999862790107727,4.999451160430908,1.0,Positive,5.0,Positive,4.5,4.699700464172364,Positive,4.429686330008247,0.2927244308066986,Positive
5,"Very handy Kiran Shankar , Chamarajanagar Oct, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9957324862480164,4.982929944992065,0.0,Neutral,3.0,Neutral,3.0,3.7931719779968263,Positive,3.9429948445914946,0.16253940591750632,Positive
5,"Very good Karthick G , Theni Allinagaram Oct, 2023",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9997461438179016,4.9989845752716064,1.0,Positive,5.0,Positive,4.5,4.593753830108643,Positive,4.355037643288923,0.23891804199138275,Positive
5,"Excellent phone Soubhagya Ranjan Khuntia , Durgapur Oct, 2023",iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.99820077419281,4.99280309677124,1.0,Positive,5.0,Positive,4.5,4.654641238708496,Positive,4.393845078729748,0.27167461126287423,Positive
5,"Just amazing kailash jangir , Sardarshahar Oct, 2023",iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9997180104255676,4.998872041702271,1.0,Positive,5.0,Positive,4.5,4.668268816680909,Positive,4.323279308971484,0.2702141963569118,Positive
5,"Very lovely product Raman Rajput , Kangra Oct, 2023",iPhone 15,Positive,0.624,Positive,4.248,Positive,0.999772608280182,4.999090433120728,1.0,Positive,5.0,Positive,4.5,4.698836173248292,Positive,4.44194514421822,0.2899130908544966,Positive
4,"All over i find it good except the heating issues, of course its type C but when you charge it with other cable it will heat like hell, and if you take it out in noon time and take photos ,it will heat else there were no performance or body shading issues ,the in hand feeling is awesome yajush Tiwari , Surat Oct, 2023",iPhone 15,Positive,0.7717,Positive,4.5434,Positive,0.9786251187324524,4.91450047492981,0.3333333333333333,Positive,3.6666666666666665,Positive,4.5,4.516493523305257,Positive,4.30051350980335,0.19963552225046663,Positive
1,"Heating issue Manish Singh , Sitapur Oct, 2023",iPhone 15,Negative,0.0,Neutral,3.0,Positive,0.8740143775939941,4.496057510375977,-1.0,Negative,1.0,Neutral,3.0,3.198423004150391,Neutral,3.546753184514957,0.44504545082427993,Neutral
5,"Yeah flipkart original product provide.. Good phone camera superb Sasanka Ojah , Guwahati Oct, 2023",iPhone 15,Positive,0.8885,Positive,4.777,Positive,0.9990295171737672,4.996118068695068,1.0,Positive,5.0,Positive,4.5,4.909247227478027,Positive,4.543678117141982,0.3961799993645412,Positive
5,"Simply Awesome Kunal Singh , New Delhi Oct, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998478889465332,4.999391555786133,1.0,Positive,5.0,Positive,4.5,4.6996766223144535,Positive,4.336884489237258,0.2841957242183137,Positive
4,"Flipkart Customer , Faizabad Oct, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9660724401474,4.8642897605896,0.0,Neutral,3.0,Neutral,3.0,3.74571590423584,Neutral,3.9306606216511897,0.18514396027710142,Positive
5,"Sourabh Jangra , Gurugram Oct, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.970014989376068,4.8800599575042725,0.0,Neutral,3.0,Neutral,3.0,3.7520239830017093,Positive,3.867829575304225,0.16902165851763307,Positive
5,"Design could have been new.. NAVAF P , Chirakkal Oct, 2023",iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0017646551132202,1.0070586204528809,0.0,Neutral,3.0,Neutral,3.0,2.2028234481811526,Negative,2.8910864131395617,0.9177344606164688,Neutral
5,"Very smooth and nice Phone and thanks to flipkart Kotha Parameshwar Reddy , Rangareddy District Oct, 2023",iPhone 15,Positive,0.7152,Positive,4.4304,Positive,0.999760091304779,4.999040365219116,1.0,Positive,5.0,Positive,4.5,4.771776146087646,Positive,4.469904042853293,0.32722656859335575,Positive
5,"Overall, Im very happy with the phone. Its a great all-around phone with a powerful processor, a long-lasting battery, and a great camera. I would definitely recommend it to anyone looking for a new phone. Ankit sain , Baghpat Oct, 2023",iPhone 15,Positive,0.9647,Positive,4.9294,Positive,0.9997813105583192,4.999125242233276,1.0,Positive,5.0,Positive,4.5,4.971410096893311,Positive,4.67941421243751,0.406875296571949,Positive
5,"Best in the business Aditya Dasappanavar , Bengaluru Oct, 2023",iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998061060905457,4.999224424362183,1.0,Positive,5.0,Positive,4.5,4.709209769744874,Positive,4.471832617629193,0.29082016634961316,Positive
5,"Awesome product Gupta Enterprises , Saharanpur Oct, 2023",iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9995493292808532,4.998197317123413,1.0,Positive,5.0,Positive,4.5,4.699198926849366,Positive,4.4417190077493345,0.2906498046539638,Positive
1,"Third class phone phone will silent during on long call Hare ram Upadhyay , Gurugram Oct, 2023",iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0039346814155578,1.0157387256622314,0.0,Neutral,3.0,Neutral,3.0,2.2062954902648926,Negative,3.1238539324234877,0.955069312889391,Neutral
1,"Build quality is very poor. my phone got many dents even on a low fall , iphones were known to their build quality but this is very poor sehaj anand , Sirsa District Oct, 2023",iPhone 15,Negative,-0.8093,Negative,1.3814,Negative,0.0004565119743347,1.0018260478973389,-1.0,Negative,1.0,Negative,1.5,1.1532904191589357,Negative,2.1011072632150247,1.3816951204389814,Negative
