rating,title,review_text,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
5,Perfect product!,"Good phone Akshay Shukla , Choubepur Kalan May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9778327345848083
5,Awesome,"Loved it. takes good pictures Siba Prasad , Bengaluru May, 2024",Positive,0.7,Positive,0.7783,POSITIVE,0.9998612403869629
4,Pretty good,"Rakesh kumar , Patna May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9940142035484314
1,Fabulous!,"Over mobile is very nice 1010 point on camera Battery Just Drain Fastest Manoranjan Bag , Bolangir May, 2024",Positive,0.78,Positive,0.4754,NEGATIVE,0.6748507618904114
4,Value-for-money,"aman rana , Visakhapatnam May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9963930249214172
1,Very poor,"Product is not worth.it for this price vidya education BIOLOGY BY SATYENDRA SIR , Masaurhi May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9995043277740479
5,Terrific purchase,"iPhone 15 Thank you Flipkart Pabitra Parida , Cuttack District May, 2024",Neutral,0.0,Positive,0.3612,POSITIVE,0.9970695376396179
5,Must buy!,"Great experience Flipkart Customer , Hoshangabad May, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.998798131942749
5,Awesome,"Very nice clor Hari Shing , Khatu May, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9993738532066345
5,Terrific,"Iphone 15 to achha hai per Hitting issue hai phone main Manoj Mukhade , Dhule May, 2024",Positive,0.16666666666666666,Neutral,0.0,NEGATIVE,0.9787545800209045
4,Good quality product,"Feeling like a wow Tushar Jangde , Raigarh May, 2024",Positive,0.1,Positive,0.7783,POSITIVE,0.9992063641548157
1,Waste of money!,"Design and screen is good but didnt like the battery. Battery backup is too low. Shubham Sharma , Raipur May, 2024",Positive,0.35,Negative,-0.5212,NEGATIVE,0.9915002584457397
4,Worth the money,"Heating while charging and recording videos Bhargav Behara , Hyderabad May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8444377779960632
5,Highly recommended,"Shannu Shannu , Hyderabad May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9936957955360413
5,Perfect product!,"Excellent. Flipkart Customer , Tumkur District May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9996302127838135
3,Decent product,"iPhone awesome product Ashish Parchake , Sakoli May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9991976618766785
4,Pretty good,"Overall good but need to improve in display at-least 90 fps display requires Flipkart Customer , Latur May, 2024",Positive,0.35,Positive,0.7003,NEGATIVE,0.9921526312828064
5,Classy product,"Good experience with Flipkart Flipkart Customer , New Delhi May, 2024",Positive,0.41818181818181815,Positive,0.4404,POSITIVE,0.9996792078018188
5,Perfect product!,"Awesome Pankaj Kesharwani , Mau Aima May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.999536395072937
5,Excellent,"bushan , Pondicherry May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9927156567573547
5,Simply awesome,"Great product Prabhat Jha , Dhanbad May, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9982805252075195
5,Awesome,"Amazing Akash Singh , Khaga May, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9997294545173645
5,Must buy!,"Mind blowing Flipkart Customer , Anantapur May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9900218844413757
1,Absolute rubbish!,"While comparing with 14pro its bit slow response and also battery heating high in 15 Sekhar Kodali , Bangalore Urban May, 2024",Negative,-0.04666666666666668,Neutral,0.0,NEGATIVE,0.9825943112373352
5,Fabulous!,"Camera quality is better , Raebareli May, 2024",Positive,0.5,Positive,0.4404,POSITIVE,0.9406862258911133
1,Waste of money!,"Charging cable not working Naveen Jangir , Gurugram May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9991188645362854
3,Does the job,"Phone is good but some features like screen mirroring personal hotspot etc are not good SRINIVASARAO V , Guntur May, 2024",Positive,0.11666666666666665,Positive,0.8422,NEGATIVE,0.9951293468475342
3,Decent product,"Not satisfied Flipkart Customer , Thiruvananthapuram District May, 2024",Negative,-0.25,Negative,-0.3252,NEGATIVE,0.9990990161895752
5,Highly recommended,"Very good phone Ashutosh tyagi , Muzaffarnagar May, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9985718727111816
1,Very poor,"Size unfit Yogesh Kumar , New Delhi May, 2024",Positive,0.13636363636363635,Neutral,0.0,NEGATIVE,0.9961130619049072
5,Great product,"No words Awsome Gopi Kanth Nuthi , Hyderabad May, 2024",Neutral,0.0,Negative,-0.296,NEGATIVE,0.9823854565620422
5,Simply awesome,"All specs are awesome but only thing missing is higher screen refresh rate. Cameras is superb, battery is ok quality, display is ok quality, performance is excellent. Overall value for money . Bikramjit Athokpam , Thoubal May, 2024",Positive,0.44999999999999996,Positive,0.9645,POSITIVE,0.9994065761566162
5,Brilliant,"Really the product is excellent and value of each penny Raj Kumar , Banarsi May, 2024",Positive,0.6,Positive,0.7269,POSITIVE,0.9998598098754883
5,Classy product,"1. very very nice product specially the camera is superb and the battery backup is also very nice thanks flipkart for delievery on time. 2. looks and and in hand feel is premium. 3. notification button adds fuel to the fire. Abhishek Kalotra , Kathua May, 2024",Positive,0.6234285714285714,Positive,0.9415,POSITIVE,0.9997342228889465
1,2. looks and and in hand feel is premium.,3. notification button adds fuel to the fire.,Neutral,0.0,Negative,-0.34,POSITIVE,0.9968070983886719
5,Excellent,"Best base model iPhone ever Arnab Mandal , Kolkata May, 2024",Positive,0.09999999999999998,Positive,0.6369,POSITIVE,0.9996260404586792
4,Really Nice,"nice phone but battery Flipkart Customer , Hyderabad May, 2024",Positive,0.6,Positive,0.2263,NEGATIVE,0.8065395951271057
5,Super!,"Best iPhone in this price range.... Go for it... Rohit Kundu , Sukdal May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9986617565155029
5,Fabulous!,"Very nice Rajesh verma , Kanpur May, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9997970461845398
5,Excellent,"Really i m satisfied this is best colour blue running heavily viraj undhad m , Junagadh District May, 2024",Positive,0.325,Positive,0.807,POSITIVE,0.9990695118904114
5,Excellent,"Harendra Godara , Jodhpur May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9921383261680603
5,Perfect product!,"Very nice Himanshu Singh , Lucknow May, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9997518658638
5,Awesome,"Awesome phone Devani Ankita , Surat May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.998741090297699
4,Nice phone,"Sukhwinder Singh , Mansa May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.5147931575775146
4,Wonderful,"Good one Sudhanshu Chankanyal , Pithoragarh May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997202754020691
5,Fabulous!,"One of the best iPhone. I have no words to explain just want to say that this apple product is amazing Battery life is also incredible Nirbhay singh gaur , Noida May, 2024",Positive,0.8333333333333334,Positive,0.7964,POSITIVE,0.9997326731681824
5,Worth every penny,"The product has been to our satisfaction, as it is an Apple product. Flipkart Customer , Ahmedabad May, 2024",Neutral,0.0,Positive,0.4404,POSITIVE,0.9935516119003296
1,Unsatisfactory,"Over hearting when video camera is on just more then 15 minutes Sivaramakrishnan K , Chennai May, 2024",Positive,0.5,Neutral,0.0,NEGATIVE,0.9812705516815186
4,Nice product,"Nice product Harsh Deep , Parikshitgarh May, 2024",Positive,0.13333333333333333,Neutral,-0.0258,POSITIVE,0.9968846440315247
4,Good quality product,"Very good product PULAK SAHA , Dinhata May, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9993670582771301
3,Does the job,"Go for it Flipkart Customer , Guwahati May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9892246127128601
5,Simply awesome,"Original product thanks Flipkart Yaqoob Ali , Bhubaneswar May, 2024",Positive,0.2875,Positive,0.6369,POSITIVE,0.9996577501296997
5,Must buy!,"Camera photos is equivalent to Pixel 6a. Videos is top notch. Rest of the things are top notch. Jignesh Harsora , Mumbai May, 2024",Positive,0.5,Positive,0.3818,POSITIVE,0.9982976317405701
5,Classy product,"Very nice phone Mohd Arif , Aligarh May, 2024",Positive,0.78,Positive,0.4754,POSITIVE,0.9990311861038208
3,Decent product,"Too much buggy Anuj Kumar , Bengaluru May, 2024",Positive,0.2,Neutral,0.0,NEGATIVE,0.9966850876808167
3,Hang problem. Like a normal phones.,"Jatin Majhi , Shillong May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9921646118164062
5,Excellent,"Excellent Sameer Patel , Bhiwandi May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9996352195739746
5,Terrific,"All fine and value of product supburp Jaganadharao Paila , Visakhapatnam District May, 2024",Positive,0.4166666666666667,Positive,0.4939,POSITIVE,0.9988411068916321
5,Classy product,"good quality and Akashdeep ghera , Jalandhar May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997764229774475
5,Excellent,"Palash Chakraborty , Jogendranagar May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9945091605186462
5,Unsatisfactory,"Iphone touch screen not working within 4 days of delivery. Ajay Dixit , Mumbai May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9967149496078491
5,Wonderful,"Perfect Debasmita Mallick , Jagatsinghapur District May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9972044825553894
5,Worth every penny,"Awsum performance Pramit Singh , Moradabad May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8245396018028259
4,Delightful,"Good product Amritpal Singh , Malerkotla May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9994834661483765
4,Very Good,"Good q Monu Kumar , Nanauta May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9988763928413391
1,Worst experience ever!,"Product is gone on recovery mode while updating software After one month of getting an issue Naveen Sharma , Gurugram May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9992743134498596
5,Must buy!,"Just OSM Hemanta Dey , Mirdhanga May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9640196561813354
5,Wonderful,"Salman Khan , Shajapur May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.996577799320221
4,Nice product,"I snagged a decent deal on an iPhone 15 upgrade from my old iPhone 11. The phone is pretty good. Muruganandam Paulsamy , Tiruchirappalli May, 2024",Positive,0.30416666666666664,Positive,0.7269,POSITIVE,0.9994217157363892
5,Great product,"Got it during Flipkart offers Beast Camera embok wann , Jowai May, 2024",Positive,0.1,Neutral,0.0,NEGATIVE,0.9134939908981323
5,Terrific,"thank you flipkart Flipkart Customer , South West Garo Hills District May, 2024",Neutral,0.0,Positive,0.3612,POSITIVE,0.997979462146759
3,Super phone,"Gaurav Mathur , Lucknow May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.995510458946228
5,Super!,"Perfect upgrade Vilas Naganagoudar , Bengaluru May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9972514510154724
5,Worth every penny,"Genuine Ankita C , Uttar Latabari May, 2024",Positive,0.4,Neutral,0.0,POSITIVE,0.9867352247238159
4,Very Good,"Adarsh Kumar , Purba Champaran District May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9939471483230591
5,Terrific purchase,"Love the new iphone Flipkart Customer , Prayagraj May, 2024",Positive,0.3181818181818182,Positive,0.6369,POSITIVE,0.9992437362670898
5,Must buy!,"Great product Tushar Abir , Ghaziabad May, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9976690411567688
5,Just wow!,"Superb Rakesh Kumar Birthlia , Hisar District May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9995076656341553
5,Mind-blowing purchase,"-Osm Camera. -Good battery life. -In hand feel is so good. Ankit Singh , Moradabad May, 2024",Positive,0.7,Positive,0.8702,POSITIVE,0.9997238516807556
4,Value-for-money,"Nikhil Singh , Prayagraj May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9928380846977234
5,Excellent,"Good Performance and Design Pankaj Sahu , Udaipur May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9998427629470825
5,Super!,"I like this moment Flipkart Customer , Ahmedabad May, 2024",Neutral,0.0,Positive,0.3612,POSITIVE,0.9975700974464417
5,Best in the market!,"Lovely product Lovely colour blue Amazing product love it Camera awesome Performance awesome Harsh Jain , Chennai May, 2024",Positive,0.48749999999999993,Positive,0.9716,POSITIVE,0.9998084902763367
5,Classy product,"Excellent camera. Overall great phone to have. Khush Goswami , Rajkot May, 2024",Positive,0.6,Positive,0.8316,POSITIVE,0.9997738003730774
5,Excellent,"Ganesh Narang , Pimpri Chinchwad May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.6470168828964233
5,Awesome,"Good quality PALLAVI SHUKLA , Noida May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997342228889465
5,Worth every penny,"After using the iPhone 15 for a week, Im thoroughly impressed. Its sleek design and vibrant display make it a joy to use for both work and entertainment. The camera system captures stunning photos, and the performance is lightning-fast, handling everything I throw at it effortlessly. Battery life has been solid, easily lasting me through a full day of usage. Overall, the iPhone 15 has exceeded my expectations and quickly become an essential part of my daily life. Sumit Tudu , Jamui May, 2024",Positive,0.2863636363636364,Positive,0.9583,POSITIVE,0.999800980091095
5,Excellent,"iPhone is iPhone Deepak chahal , Noida May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9080874919891357
5,Super!,"Very securely packed. The delivery person was very courteous. The Iphone15 looks very good and its performance is very good and looks very pretty. Ashok Chaudhury , New Delhi May, 2024",Positive,0.5968939393939394,Positive,0.9448,POSITIVE,0.9998515844345093
5,Simply awesome,"Very very very nice awesome camera.. I love it kamal singh , Navi Mumbai May, 2024",Positive,0.7600000000000001,Positive,0.9257,POSITIVE,0.9998856782913208
5,Classy product,"The iPhone 15 is amazing! It looks sleek, works super fast, and takes awesome photos. Its like having a mini supercomputer in your pocket that also happens to be a top-notch camera. If you love tech, youll love the iPhone 15! Arvind Bose , Kolkata May, 2024",Positive,0.6297619047619047,Positive,0.9758,POSITIVE,0.9997432827949524
5,Brilliant,"Good product with good discounts on Flipkart you can buy it through Flipkart easy process easy to buy best offers best price then other offlineonline platform Alok Verma , Gurugram May, 2024",Positive,0.5302083333333334,Positive,0.9638,POSITIVE,0.9941569566726685
5,Excellent,"Switched from android to ios Trust me it gonna worth it!!! Flipkart Customer , Kakinada May, 2024",Positive,0.5859375,Positive,0.7249,POSITIVE,0.9987596273422241
5,Must buy!,"Awesome phone VaibhavRaj Raje , Pune May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9990216493606567
5,Mind-blowing purchase,"Camera,Looks,design everything is perfect. Battery life is better than my previous one plus phone4600mh Display is good. Only problem is refresh rate ie 60hz..which is Lil bit low but due to small display dont feel that much. Aaditya Customer , Jalandhar May, 2024",Positive,0.20648148148148146,Positive,0.431,POSITIVE,0.6781538724899292
1,Hated it!,"Phone is extremely wow but the delivery partner was very poor and talking about bribe to reduce extra cost which is to be paid during phone exchange test. They were talking about if exhange amount which had been paid cash during exchange test failed and amount is above 5k ,give them 5 star rating and his company will credit 2k amount to flipkart wallet And on this they were negotiating for bribe they need profit and some certain amount on it. Flipkart must be look these issues on priority t... shubham khare , Gurugram May, 2024",Negative,-0.11761904761904762,Negative,-0.2484,NEGATIVE,0.9962260723114014
5,Just wow!,"Velidi Gopinadh , Kodad May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9873255491256714
5,Just wow!,"Superb phone with top notch features. As expected! Siddharth , New Delhi May, 2024",Positive,0.37784090909090906,Positive,0.7345,POSITIVE,0.9996939897537231
5,Awesome,"Best product and Genienue product. Archiit Mohanty , Nimapada May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9274161458015442
5,Super!,"Apple always wins Ashok Saini , Ahmedabad May, 2024",Positive,0.3,Positive,0.5719,POSITIVE,0.9996967315673828
3,Mobile generat more Heating.,"ANBARASU SAKTHIVEL , Mahindra World City May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.997384250164032
5,Best in the market!,"Excellent performance pankaj kumar , New Delhi May, 2024",Positive,0.5681818181818181,Positive,0.5719,POSITIVE,0.9998631477355957
3,"Those thinking of shifting to ios please wait, iphones are not worth the price.","Didnt feel the so said leap in battery life after upgrading from 13 mini. Getting a very average battery life. First time users thinking of getting ios experience please think thrice before placing the order, youll regret otherwise. You can get better option in android. Apple is cheating us with the premiumness trap. Within 5 months battery life reached 98, with minimal careful use which is not acceptable. Sachin S S , Mangalore May, 2024",Positive,0.071,Negative,-0.5365,NEGATIVE,0.9973263740539551
5,Awesome,"Product is Really Good But Sometimes it gets so hot specially while charging and while using camera but on still its performance is not affected by heating OS no doubt is the best performance is fast and well optimised specially app opening gaming and while doing normal tasks battery performance also good you can use one whole day while performing normal tasks and while gaming you will get 5 hours of battery backup . Camera no doubt is the best specially for video shooting captures more deta... Prathamesh Tekade , Akola May, 2024",Positive,0.45549450549450554,Positive,0.9362,POSITIVE,0.9963988065719604
5,Mind-blowing purchase,"Awesome Moumita Mondal , Ranchi May, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996340274810791
5,Terrific purchase,"Deva Deva , West Godavari District May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8374070525169373
4,Good choice,"Nirmala Devi , Samastipur May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9857505559921265
5,Simply awesome,"Very good Shaik Atif , Nizamabad May, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998076558113098
5,Perfect product!,"The best Ramesh Ningappa Walad , Bengaluru May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.999494194984436
4,Good choice,"iPhone 15 is good, picture quality are also good but phone is heat up Bharat Aneja , Sonipat May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9985950589179993
5,Terrific purchase,"I am happy with this product and colour is wonderful Krishna Yadav , Lucknow May, 2024",Positive,0.9,Positive,0.8126,POSITIVE,0.999884843826294
5,Awesome,"Amazing product Prabhat Rastogi , Shahjahanpur May, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9995792508125305
4,Good choice,"iPhone 15 is best phone Samar jeet Singh , Lucknow May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9854791164398193
3,The mobile performance is so good but too much heating issues and battery back issues also,"Flipkart Customer , Sirkali May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.890123188495636
5,Wonderful,"vivek choudhary Ani , Karauli May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9950456619262695
4,Pretty good,"Good Nice Umar Ali , New Delhi May, 2024",Positive,0.4787878787878787,Positive,0.6908,POSITIVE,0.9997705817222595
4,Nice product,"Nice product Vamshi Krishna , Medak May, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.997952938079834
5,Super!,"Love it The phone Shubham Rajput , Patna District May, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9993840456008911
5,Highly recommended,"Shifted from Android to Apple. Best optimisations for Camera, Battery and overall performance. Display is simply brilliant. Alok Kumar , Patna Division May, 2024",Positive,0.6333333333333333,Positive,0.8957,POSITIVE,0.9998233914375305
4,Value-for-money,"If you are buying it for camera, design and performance. Just buy it, if you want good battery, high frame rate display, you have other better option with same or lower price. Abhilash Jha , Bengaluru May, 2024",Positive,0.24699999999999997,Positive,0.5994,NEGATIVE,0.9956597685813904
5,Highly recommended,"Exilent suprb Suman Kumari , Latehar May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.7904475927352905
5,Mind-blowing purchase,"The iPhone 15 is the best phone in the premium range. The camera is superb. Phone features are fine. The pink colour is very eye-catching. Rohit Singh , Bhilai May, 2024",Positive,0.5033333333333333,Positive,0.8779,POSITIVE,0.9998199343681335
5,Brilliant,"Most beautiful i phone ever Krushna Chandra Panda , Mumbai May, 2024",Positive,0.675,Positive,0.6361,POSITIVE,0.9996557235717773
5,Classy product,"no.1 mobile in this world Rahul Das , Lucknow May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9945764541625977
5,Fabulous!,"Best product buy iPhone 15 Avkash Kumar , Chanpatia May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9854572415351868
5,Classy product,"Lovely I love this phone and Flipkart service Abhrodeep Baidya , Dineshpur May, 2024",Positive,0.5,Positive,0.8402,POSITIVE,0.999584972858429
1,Useless product,"The mobile over head on charging timeline off display over head please dont buy it Praveen Kumar , Tiruppur District May, 2024",Neutral,0.0,Positive,0.3182,NEGATIVE,0.992917537689209
5,Terrific purchase,"Nice phone Nice color Love it... Gaurav Zagade , Daund May, 2024",Positive,0.5666666666666667,Positive,0.8689,POSITIVE,0.999750554561615
5,Best in the market!,"vikas kumar , Sri Ganganagar May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.996535062789917
5,Simply awesome,"Excellent choice Mohammed Sadique A , Bengaluru May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9995494484901428
5,Super!,"Battery and better transition needed Atique Khan , Lucknow May, 2024",Positive,0.5,Positive,0.4404,POSITIVE,0.6775513887405396
5,Best in the market!,"Flipkart Customer , Sathyamangalam May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.8824297189712524
5,Classy product,"Wonderful Gaurav Srivastav CO Union Bank Of India Branch - Mumfordganj , Prayagraj May, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9997524619102478
1,Worst experience ever!,"Heats up while charging and while using any apps continuously. Not a good phone for the price. ICARE support is also not helpful. Devaiah Kariappa , Bangalore May, 2024",Negative,-0.35,Negative,-0.2589,NEGATIVE,0.999674916267395
1,Not recommended at all,"Phone is heating up charging was hold on 80 Raja Reddy , Hyderabad May, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9292455315589905
5,Terrific purchase,"very fast, amazing phone Arjun Chauhan , Bengaluru May, 2024",Positive,0.43000000000000005,Positive,0.6222,POSITIVE,0.9992848038673401
5,Classy product,"Very nice product Beautiful lovely Sparsh Xaxena , Kashipur May, 2024",Positive,0.71,Positive,0.9013,POSITIVE,0.9998483657836914
5,Awesome,"Good phone Aatish Gilhotra , Abohar May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9919241070747375
5,Just wow!,"Good gaurav notna , Muzaffarnagar May, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9995341300964355
4,Pretty good,"Simply good but battery performance is low overall fine Ambuj Dwivedi , Gurugram May, 2024",Positive,0.2791666666666667,Positive,0.128,POSITIVE,0.969986617565155
5,Brilliant,"Ibrahim Afeef , Ullal May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9887068271636963
5,Wonderful,"Nitesh Saini , Sikar May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9781121611595154
5,Wonderful,"Good, extra features Flipkart Customer , Jodhpur District May, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9997764229774475
4,Good quality product,"My friend using he felt so beautiful so elegant just looking like a wow Raju S , Mysuru May, 2024",Positive,0.4833333333333334,Positive,0.9629,POSITIVE,0.9996565580368042
5,Wonderful,"Camera and performance is mast CHINMAY ADHIKARI , Bhubaneswar May, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9942740797996521
5,Terrific,"Nice product Rahul Rahul , Ludhiana May, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9994718432426453
1,Absolute rubbish!,"Worst product.. camera is not like iphone 15.. SANKAR MARIAPPAN , Nagercoil May, 2024",Negative,-1.0,Negative,-0.7359,NEGATIVE,0.9997819066047668
5,Awesome,"Best phone , Patna May, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9950605034828186
5,Excellent,"Value for money Yagyapal Yadav , Barwani May, 2024",Neutral,0.0,Positive,0.34,NEGATIVE,0.6219052076339722
5,Just wow!,"Awasome.. Subhasis Maity , Doraha Apr, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9912658333778381
5,Awesome,"Good one krishna golla , Bellary District Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997209906578064
5,Simply awesome,"Its good Chandan Rawat , Dehradun Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9992669224739075
3,Decent product,"Heating issue Narayan Sharma , Vadodara Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.6806048154830933
5,Excellent,"Truly legendary phone Nitish Satapathy , Bangalore Apr, 2024",Positive,1.0,Positive,0.4404,POSITIVE,0.976661741733551
2,Battery gets hit hard while charging!,"Mohammad Durwais , Gurugram Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9739557504653931
5,Mind-blowing purchase,"Its a very good product iloved it Rhugved Manjrekar , Mumbai Apr, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9996192455291748
5,Awesome,"Battery not good and long working colours good photo size good nilesh R kharbikar , Mumbai Apr, 2024",Positive,0.25,Negative,-0.7366,POSITIVE,0.6322736144065857
5,Terrific,"All good decent iteam Lavish Kumar , Gautam Buddha Nagar Apr, 2024",Positive,0.4333333333333333,Positive,0.4404,POSITIVE,0.9997132420539856
1,Dont waste your money,"Unexpected with this kind of phone with so much heating issue ,it feels like you are holding a pan from stove ,pls dont buy ,go for other phones in this category Ravindra kumar Gautam , Rishikesh Apr, 2024",Positive,0.19374999999999998,Positive,0.4215,NEGATIVE,0.9033068418502808
5,Wonderful,"iPhone is iPhone no other description needed. Bharath Vuke , Warangal Rural District Apr, 2024",Positive,0.03125,Negative,-0.296,NEGATIVE,0.934624195098877
5,Just wow!,"Good scene Saksham Dhawan , Chandigarh Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9997100234031677
5,Simply awesome,"Good product Rajath shetty , Bengaluru Apr, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9996716976165771
5,Brilliant,"Superb excellent Aman Raj , Patna Apr, 2024",Positive,1.0,Positive,0.8316,POSITIVE,0.9997958540916443
5,Wonderful,"Last wish to buy a phone iPhone Flipkart Customer , New Delhi Apr, 2024",Positive,0.06818181818181818,Positive,0.4019,NEGATIVE,0.9836369156837463
5,Worth every penny,"Best in budget Suraj Panigrahi , Bhubaneswar Apr, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9990285634994507
2,Bad quality,"Getting struck on middle Sharanu Aj , Pune District Apr, 2024",Neutral,0.0,Negative,-0.25,NEGATIVE,0.9852138161659241
5,Great product,"Happy to hold iphone i hands Vijay Shankar , Kharagpur Apr, 2024",Positive,0.8,Positive,0.5719,POSITIVE,0.9997220635414124
5,Simply awesome,"good good Flipkart Customer , Barnala Apr, 2024",Positive,0.7,Positive,0.7003,POSITIVE,0.9998123049736023
5,Wonderful,"Excellent product Likha moses Moses , Naharlagun Apr, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9993947744369507
4,Nice product,"Overall good camera Anupam Sharma , Koppal District Apr, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9998194575309753
5,Terrific,"Perfect Menkai Naga , Bangalore Apr, 2024",Positive,1.0,Positive,0.5719,POSITIVE,0.9984703660011292
5,Classy product,"This product is awesome Rohan Kumar , Bhopal Apr, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9998058676719666
5,Great product,"uddesh choudhary , Jabalpur Apr, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9668566584587097
5,Brilliant,"Awesome Flipkart Customer , New Delhi Apr, 2024",Positive,0.5681818181818181,Positive,0.6249,POSITIVE,0.9997171759605408
