rating,title,review_text,date,city,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
5,Awesome,Best in class Ansar pathan,Nov 2025,Dewas,Positive,1.0,Positive,0.6369,POSITIVE,0.9997430443763733
1,Waste of money!,Just a waste of money to buy such an overrated phone.,Nov 2025,Malerkotla,Negative,-0.1,Negative,-0.4215,NEGATIVE,0.9998093247413635
5,Super!,Excellent performance,Nov 2025,Sikar,Positive,1.0,Positive,0.5719,POSITIVE,0.999862790107727
5,Highly recommended,Best performance with best price.,Nov 2025,Kolkata,Positive,1.0,Positive,0.8555,POSITIVE,0.9996474981307983
5,Worth every penny,Very good experience after android,Nov 2025,New Delhi,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998317956924438
5,Great product,I got this phone during sale ..worth buying after switching to android one,Nov 2025,Koppal District,Neutral,0.0,Neutral,0.0,NEGATIVE,0.5677154064178467
5,Simply awesome,Excellent product,Dec 2025,Lucknow Division,Positive,1.0,Positive,0.5719,POSITIVE,0.9998617172241211
5,Mind-blowing purchase,All good thanks to flipkart dreams true,Nov 2025,Bhiwani,Positive,0.4166666666666667,Positive,0.8834,POSITIVE,0.9998719692230225
4,Good choice,fine experience. kapil,Nov 2025,Delhi Division,Positive,0.4166666666666667,Positive,0.2023,POSITIVE,0.9998456239700317
4,Wonderful,Good mobile Pandian .m,Dec 2025,Puducherry,Positive,0.7,Positive,0.4404,POSITIVE,0.9994404911994934
4,Nice product,"I am using iphone 16 for some time but not completely mindsetup on this. Before this I am using 1. which he is still using. Iphone cameras colour is natural, display is good other wise my nothing Phone 1 is best. Garasiya",Nov 2025,Dungarpur District,Positive,0.3875,Positive,0.7716,POSITIVE,0.9924503564834595
5,Highly recommended,Always love to buy i,Nov 2025,Mumbai,Positive,0.5,Positive,0.6369,POSITIVE,0.9998371601104736
5,Classy product,Very nice product,Nov 2025,Devipatan Division,Positive,0.78,Positive,0.4754,POSITIVE,0.9998691082000732
5,Terrific purchase,It is a really good product.Go for it.,Oct 2025,Gangtok,Positive,0.7,Positive,0.4927,POSITIVE,0.9998677968978882
5,Highly recommended,Worthable.. Sachin R,Aug 2025,Kanchipuram,Neutral,0.0,Neutral,0.0,POSITIVE,0.9998213648796082
5,Awesome,This rate is all this product,Nov 2025,Udaipur Division,Neutral,0.0,Neutral,0.0,NEGATIVE,0.6670329570770264
5,Wonderful,Original phone best quality,Oct 2025,Sonipat District,Positive,0.6875,Positive,0.7579,POSITIVE,0.9985979199409485
5,Perfect product!,Amazing product. Thanks flipkart,Nov 2025,Konkan Division,Positive,0.4,Positive,0.7717,POSITIVE,0.9998759031295776
5,Simply awesome,Noice phone harshita pathak,Nov 2025,Bhagalpur,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9951547384262085
5,Terrific,Excellent phone come with apple intelligent,Dec 2025,Sri Potti Sriramulu Nellore District,Positive,0.9,Positive,0.7717,POSITIVE,0.9981972575187683
5,Excellent,Awesome phone one of the best purchase. Mr AnuRaG RaNa,Nov 2025,Mohali,Positive,1.0,Positive,0.8519,POSITIVE,0.9997667670249939
5,Highly recommended,Worth it At best rate in,Nov 2025,Aurangabad,Positive,0.65,Positive,0.7269,POSITIVE,0.9998682737350464
5,Fabulous!,Best product very use full for photographer and video grapher,Nov 2025,Anjar,Positive,0.5166666666666666,Positive,0.6369,POSITIVE,0.9959004521369934
5,Classy product,Premium quality amazing,Nov 2025,Meerut Division,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998884201049805
4,Good choice,Beutiful and very nice looking,Nov 2025,Ahmedabad,Positive,0.78,Positive,0.4754,POSITIVE,0.9998779296875
5,Super!,Fantastic product,Nov 2025,Kolkata,Positive,0.4,Positive,0.5574,POSITIVE,0.9998769760131836
4,Wonderful,Nice product BiTtU SiNgH,Dec 2025,Anwari,Positive,0.6,Positive,0.4215,POSITIVE,0.9993558526039124
3,Decent product,Overheating i just downloaded 5 apps and its fkng heating like Im playing Heavy game on max graphics Im just downloading applications man whats there to overheat,Nov 2025,Patiala Division,Negative,-0.30000000000000004,Positive,0.5106,NEGATIVE,0.9991433620452881
3,Decent product,Not value for now in present senerio samsung is better than a Apple shubham sharma,Dec 2025,Raya,Positive,0.25,Positive,0.2177,NEGATIVE,0.9938192963600159
5,Super!,Nice camera somth operating Excellent phone in range,Nov 2025,Gajraula,Positive,0.8,Positive,0.7579,POSITIVE,0.9978941082954407
5,Highly recommended,Value of money mayank bhamboo,Nov 2025,New Delhi,Neutral,0.0,Positive,0.34,POSITIVE,0.9784093499183655
5,Perfect product!,Amazing color and design I jzt loved it!!!,Nov 2025,Bengaluru Rural District,Positive,0.8,Positive,0.8617,POSITIVE,0.9998877048492432
5,Classy product,Good I like iphone,Nov 2025,,Positive,0.7,Positive,0.6597,POSITIVE,0.9998528957366943
5,Classy product,Mindblowing features,Jul 2025,Kolkata,Neutral,0.0,Neutral,0.0,POSITIVE,0.9987152814865112
5,Terrific purchase,Yaa its good but one thing is imbalance invoice No mail nothing Manasa,Nov 2025,Hyderabad,Positive,0.7,Negative,-0.2144,NEGATIVE,0.9947670698165894
5,Wonderful,Very nice Product.Charger should be provided alongwith Apple I Phone 16which was not provided.,Nov 2025,Zirakpur,Positive,0.78,Positive,0.4754,POSITIVE,0.5781949162483215
1,Not recommended at all,Camera quality is very poor however when I shoot video then it is little b,Dec 2025,Rohtas District,Negative,-0.35375,Negative,-0.6997,NEGATIVE,0.9996525049209595
1,Horrible,Not good Asad firoz Shiekh,Nov 2025,Varanasi,Negative,-0.35,Negative,-0.3412,NEGATIVE,0.9997316002845764
5,Worth every penny,I got genuine product. Thanks to the seller.,Nov 2025,Surat,Positive,0.30000000000000004,Positive,0.4404,POSITIVE,0.9998348951339722
5,Terrific purchase,Best phone performance too good,Nov 2025,Biaora,Positive,0.85,Positive,0.7964,POSITIVE,0.9991598129272461
5,Super!,Great camera and excellent performance. Built quality is amazing.,Nov 2025,Koppal,Positive,0.8000000000000002,Positive,0.9118,POSITIVE,0.9998855590820312
5,Brilliant,First time I use iphone series . Happy to inform that its awesome picture quality is very nice . Light weighted. Compatibility also good . Totally worth it Go for it without any hesitation .,Nov 2025,Byasanagar,Positive,0.6042857142857142,Positive,0.9501,POSITIVE,0.9998573064804077
5,Highly recommended,Good as expected,Dec 2025,Dhemaji,Positive,0.3,Positive,0.4404,POSITIVE,0.9998329877853394
5,Excellent,Super qulaity like a showroom piece,Aug 2025,Kappalur Sidco Industrial Estate,Positive,0.3333333333333333,Positive,0.7506,NEGATIVE,0.9895312786102295
5,Highly recommended,"It is the best compact smartphone for working professionals. Camera, battery, sound, performance and display all are perfect. Value for money pricing during sale.",Nov 2025,Madhubani District,Positive,0.7999999999999999,Positive,0.8834,POSITIVE,0.9998332262039185
5,Brilliant,I got my iphone 16 secure in my hands thanks you flipkart to delivered my iphone 16 safe in my hands,Nov 2025,Rewa District,Positive,0.3666666666666667,Positive,0.802,POSITIVE,0.9762862920761108
5,Wonderful,Good deal for the offer price,Nov 2025,Thiruvananthapuram,Positive,0.7,Positive,0.4404,POSITIVE,0.9998123049736023
5,Awesome,Nice phone at this lowest price,Nov 2025,Pune,Positive,0.6,Negative,-0.0516,NEGATIVE,0.9880933165550232
5,Terrific,Very good product Manish kumar Swami,Dec 2025,Waluj Midc,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9997164607048035
5,Mind-blowing purchase,"Good product. It would be better, If it has the 120hz display.",Nov 2025,,Positive,0.6,Positive,0.7003,POSITIVE,0.9964397549629211
5,Perfect product!,Nice my phone wow quality,Nov 2025,Modinagar,Positive,0.35,Positive,0.765,POSITIVE,0.9997120499610901
5,Highly recommended,Good performance and awesome camera quality,Nov 2025,Noida,Positive,0.85,Positive,0.7906,POSITIVE,0.9998835325241089
5,Brilliant,Overall good.but after the ios 26 update better drain fast. prodip Biswas,Dec 2025,Barasat,Positive,0.2333333333333333,Positive,0.4404,NEGATIVE,0.99687659740448
5,Highly recommended,"I love it, thanks",Nov 2025,Bengaluru,Positive,0.35,Positive,0.7964,POSITIVE,0.9998655319213867
4,Value-for-money,One rating cut down for the delivery boy because the behaviour is not good and the product is awesome,Nov 2025,Faridabad,Positive,0.16481481481481483,Positive,0.1516,POSITIVE,0.9869801998138428
5,Worth every penny,Best service original phone You can buy,Nov 2025,Faridabad Division,Positive,0.6875,Positive,0.7579,POSITIVE,0.9979609251022339
3,Does the job,Camera is top class everything else is not that great.,Nov 2025,Fatehabad,Positive,0.65,Negative,-0.3599,NEGATIVE,0.9994800686836243
5,Excellent,Nice one I am enjoying my dream Khushbu pandit,Nov 2025,Faridabad,Positive,0.55,Positive,0.802,POSITIVE,0.9998642206192017
5,Terrific,Wonderful awesome perfect,Nov 2025,Betia,Positive,1.0,Positive,0.91,POSITIVE,0.9998760223388672
5,Classy product,Excellent product as I buy in sell.,Nov 2025,Ahmedabad,Positive,1.0,Positive,0.5719,POSITIVE,0.9998670816421509
5,Perfect product!,Great phone at s,Nov 2025,Dungarpur,Positive,0.8,Positive,0.6249,POSITIVE,0.9995219707489014
5,Highly recommended,Good but battery is less backup than iPhone 14,Nov 2025,Mughalsarai,Positive,0.26666666666666666,Positive,0.2382,POSITIVE,0.7502636909484863
2,Not good,"I am a new user of apple and while starting, I have received the option to enter the passcode to unlock it instead of creating a new one. Terrible experience. I was very excited but now the phone is locked for 1 hour after multiple failed attempts. apple Suggest something and please solve this issue for me.",Nov 2025,Kangra District,Negative,-0.10568181818181818,Neutral,0.0249,NEGATIVE,0.9964518547058105
4,Good quality product,"Everything good except the battery, it drains too fast",Nov 2025,New Delhi,Positive,0.44999999999999996,Positive,0.4404,NEGATIVE,0.9952424764633179
4,Good quality product,Nice pr Ratan das,Nov 2025,Baksa District,Positive,0.6,Positive,0.4215,POSITIVE,0.9995800852775574
5,Classy product,Best phone ever this is the first time I ordered a phone u,Nov 2025,Bharuch,Positive,0.625,Positive,0.6369,POSITIVE,0.9970421195030212
5,Brilliant,Overall a good purchase yatendra meena,Nov 2025,Alwar,Positive,0.35,Positive,0.4404,POSITIVE,0.999855637550354
5,Classy product,Awesome. My best experience with this.,Nov 2025,Siliguri,Positive,1.0,Positive,0.8519,POSITIVE,0.999862551689148
5,Great product,Nice awesome mobile,Nov 2025,Narnaund,Positive,0.8,Positive,0.7845,POSITIVE,0.9998693466186523
5,Simply awesome,Love this phone But the only problem is the battery and the 60HZ display Kumar,Nov 2025,Kangra District,Positive,0.25,Negative,-0.2382,NEGATIVE,0.9887312054634094
1,Useless product,Mobile not charging,Nov 2025,Panipat,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9777765274047852
5,Excellent,All over good and iPhone is trusted,Nov 2025,Jalandhar,Positive,0.7,Positive,0.7184,POSITIVE,0.9914532899856567
5,Mind-blowing purchase,Really iphone all feature best,Aug 2025,Raghudebbati,Positive,0.6,Positive,0.6369,POSITIVE,0.9993128776550293
5,Just wow!,Love the product so far. Worth spending nothing. Rahul shukla,Nov 2025,Ludhiana,Positive,0.3,Positive,0.749,POSITIVE,0.9978739023208618
4,Nice product,Adapter must be included,Oct 2025,Nagpur,Neutral,0.0,Neutral,0.0,POSITIVE,0.7889435291290283
5,Best in the market!,Awesome delivery and packaging in awesome price,Nov 2025,Katihar,Positive,1.0,Positive,0.8481,POSITIVE,0.9998797178268433
5,Terrific,"All features are outstanding easy to carry,durable battery and volume quality is so good at last I recommended you all to must buy it at ones",Nov 2025,Ghaziabad,Positive,0.4083333333333333,Positive,0.9089,POSITIVE,0.9998512268066406
5,Terrific purchase,It was very fast delivery and very nice service,Nov 2025,Vadodara,Positive,0.52,Positive,0.4754,POSITIVE,0.9998399019241333
5,Fabulous!,"Excellent product received, Thank you Flipkart.",Nov 2025,Thank,Positive,1.0,Positive,0.7351,POSITIVE,0.999866247177124
5,Best in the market!,Received the product as shown.,Nov 2025,Nagaon,Neutral,0.0,Neutral,0.0,POSITIVE,0.994778037071228
5,Classy product,My 1st iphone its really ama,Nov 2025,Moradabad,Positive,0.2,Neutral,0.0,POSITIVE,0.928806722164154
5,Simply awesome,A good phone in the price offered at sale,Nov 2025,Gautam Buddha Nagar,Positive,0.7,Positive,0.4404,POSITIVE,0.999345600605011
5,Awesome,Worth it for money.,Nov 2025,Bhawanipatna,Positive,0.3,Positive,0.2263,POSITIVE,0.9996746778488159
5,Must buy!,M.S Gst.no 07BURPA1919C1ZW,Nov 2025,New Delhi,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9968950748443604
5,Highly recommended,Product. I 2 . . ..,Nov 2025,Cachar District,Neutral,0.0,Neutral,0.0,POSITIVE,0.7650905251502991
5,Awesome,Amazing performance in all aspects only face id doesnt work sometimes. rajan singla,Nov 2025,Ahmedabad,Positive,0.30000000000000004,Positive,0.5859,POSITIVE,0.9989721775054932
5,Great product,Its best in apple series phones,Nov 2025,New Delhi,Positive,1.0,Positive,0.6369,POSITIVE,0.9995738863945007
5,Wonderful,All excellent work,Nov 2025,Agra Division,Positive,1.0,Positive,0.5719,POSITIVE,0.9998708963394165
4,Good choice,No words for this product,Nov 2025,New Delhi,Neutral,0.0,Negative,-0.296,NEGATIVE,0.9996278285980225
4,Delightful,Other than display refresh rate evrything is top-notch. moushamraj biswal,Nov 2025,Subarnapur District,Positive,0.4375,Neutral,0.0,POSITIVE,0.9955477714538574
5,Wonderful,Very good performance arun sharma,Nov 2025,Samba District,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.999849796295166
5,Great product,syed mudassir hussain,Nov 2025,Hyderabad,Neutral,0.0,Neutral,0.0,POSITIVE,0.9037273526191711
5,Classy product,Very valuable Reasonable price,Nov 2025,Bangalore Division,Positive,0.2,Positive,0.5256,POSITIVE,0.9996978044509888
5,Must buy!,with 16 Chandu FiSh,Dec 2025,Gurugram,Neutral,0.0,Neutral,0.0,NEGATIVE,0.7895071506500244
5,Awesome,The is best and looks also but battery back is not good for high useage Sadiq ali,Nov 2025,New Delhi,Positive,0.2025,Negative,-0.1303,NEGATIVE,0.9988429546356201
5,Great product,Great product Shubham,Nov 2025,Mandi,Positive,0.8,Positive,0.6249,POSITIVE,0.9996926784515381
5,Worth every penny,Very good nice cemera is good mobaile,Nov 2025,Uttar Dinajpur District,Positive,0.7366666666666667,Positive,0.8578,POSITIVE,0.9997575879096985
5,Classy product,Good phone for official purpose,Nov 2025,Ramgarh Cantonment Civil Township,Positive,0.7,Positive,0.4404,POSITIVE,0.9976964592933655
5,Great product,Nice product thank you,Nov 2025,Ahmedabad,Positive,0.6,Positive,0.6486,POSITIVE,0.9998670816421509
5,Great product,Good item and best product,Nov 2025,Upper Assam Division,Positive,0.85,Positive,0.7964,POSITIVE,0.9998651742935181
5,Brilliant,Good performance Vineeth vinu,Nov 2025,Kozhenchery,Positive,0.7,Positive,0.4404,POSITIVE,0.9998466968536377
5,Best in the market!,Good product worth for,Nov 2025,Coimbatore,Positive,0.5,Positive,0.5859,POSITIVE,0.9998654127120972
5,Perfect product!,I am happy with product,Nov 2025,Bengaluru,Positive,0.8,Positive,0.5719,POSITIVE,0.9998822212219238
5,Must buy!,"i bought first time of iphone. Before i m using androide , but yet my experience has been upgraded. I am totally satisfied . parasram Jatav",Nov 2025,Bhopal,Positive,0.375,Positive,0.6297,POSITIVE,0.9992234706878662
5,Best in the market!,Best price and best phone,Nov 2025,Tirhut Division,Positive,1.0,Positive,0.8555,POSITIVE,0.9997076392173767
5,Great product,Its amazing Dhananjay singh,Nov 2025,Bhopal,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998478889465332
5,Terrific purchase,This is my first purchase of an apple product and i am fully satisfied with this iphone 16 brilliant smart phone apple is apple,Nov 2025,Jind,Positive,0.4660714285714285,Positive,0.8622,POSITIVE,0.9995279312133789
5,Great product,Everything perfect..,Nov 2025,Bhubaneshwar,Positive,1.0,Neutral,0.0,POSITIVE,0.9998736381530762
5,Terrific,iPhone 16 is a good built and feature Khatana,Nov 2025,Bawal,Positive,0.7,Positive,0.4404,POSITIVE,0.9997537732124329
5,Highly recommended,My dream phone awesome,Dec 2025,Tawang District,Positive,1.0,Positive,0.7269,POSITIVE,0.9997556805610657
5,Perfect product!,Iphone is good phone and me always only use i,Nov 2025,Ooty,Positive,0.35,Positive,0.4404,POSITIVE,0.9928973913192749
5,Fabulous!,Great for phots and videos but you have to change the settings and turn off,Dec 2025,Southern Division,Positive,0.8,Positive,0.3716,NEGATIVE,0.9981092214584351
5,Worth every penny,Good phone Sachin dubey,Nov 2025,Gurugram,Positive,0.7,Positive,0.4404,POSITIVE,0.9974800944328308
5,Fabulous!,Amazing aryan dhiman,Nov 2025,Dehradun,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998130202293396
5,Must buy!,iPhone is always best,Jan 2026,Secunderabad,Positive,1.0,Positive,0.6369,POSITIVE,0.9993057250976562
5,Awesome,"First time switching to Ios, never going back lol!",Nov 2025,Mohali,Positive,0.4166666666666667,Negative,-0.3867,NEGATIVE,0.6475685238838196
5,Simply awesome,Awesome but del khan,Nov 2025,North Twenty Four Parganas District,Positive,1.0,Positive,0.3716,POSITIVE,0.9996823072433472
5,Just wow!,Best iphone ever,Nov 2025,Ahmedabad,Positive,1.0,Positive,0.6369,POSITIVE,0.9997459053993225
5,Brilliant,Sangeeta rani Rani,Nov 2025,New Delhi,Neutral,0.0,Neutral,0.0,POSITIVE,0.9835114479064941
5,Brilliant,Descent phone at higher price,Aug 2025,Aurangabad,Positive,0.25,Neutral,0.0,NEGATIVE,0.8852909207344055
5,Highly recommended,Nothing to say about iPhone is the best.,Nov 2025,New Delhi,Positive,1.0,Positive,0.6369,POSITIVE,0.9996490478515625
4,Good choice,also good desine is so amazing,Nov 2025,Kanpur Division,Positive,0.65,Positive,0.8301,POSITIVE,0.9998856782913208
4,Good choice,This is the best phone at this price,Nov 2025,Konch,Positive,1.0,Positive,0.6369,POSITIVE,0.9992783665657043
5,Classy product,Very very good and nice product,Nov 2025,Ludhiana,Positive,0.7549999999999999,Positive,0.7604,POSITIVE,0.999881386756897
4,Good quality product,Everything is excellent apart . anas qadeer,Nov 2025,Bara Banki District,Positive,1.0,Positive,0.5719,POSITIVE,0.9998738765716553
5,Awesome,camera performance super,Nov 2025,Shimoga,Positive,0.3333333333333333,Positive,0.5994,POSITIVE,0.9990231990814209
5,Just wow!,"The night mode of the camera is too good, compared to other models, and the phone is absolutely beautiful and is attractive than other colors.",Nov 2025,Hyderabad,Positive,0.41999999999999993,Positive,0.8748,POSITIVE,0.9996877908706665
5,Must buy!,Good experience Hassan .,Nov 2025,Nuh,Positive,0.7,Positive,0.4404,POSITIVE,0.9998513460159302
5,Must buy!,Nice product Dr.,Nov 2025,Solapur,Positive,0.6,Positive,0.4215,POSITIVE,0.9997875094413757
5,Terrific,This is my first apple phone this features in great,Nov 2025,Presidency Division,Positive,0.525,Positive,0.6249,POSITIVE,0.9993565678596497
5,Worth every penny,This product is so good,Nov 2025,Ludhiana,Positive,0.7,Positive,0.5777,POSITIVE,0.9998724460601807
5,Worth every penny,Iphone 16 is better mobile but back looking is not good. yanendra singh,Nov 2025,Bharatpur,Positive,0.05000000000000001,Negative,-0.2867,NEGATIVE,0.9992431402206421
3,Just okay,Battery is not working properly,Nov 2025,Kota,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9997761845588684
5,Terrific purchase,Amandeep singh Birdy,Nov 2025,Jabalpur,Neutral,0.0,Neutral,0.0,POSITIVE,0.9942869544029236
4,Worth the money,Good phon Aloknath sadhu Sadhu,Nov 2025,Medinipur Division,Positive,0.7,Positive,0.4404,POSITIVE,0.9995773434638977
5,Worth every penny,Thise products very amazing,Nov 2025,Sasni,Positive,0.7800000000000001,Positive,0.624,POSITIVE,0.9998773336410522
5,Terrific purchase,Got at best price,Jan 2026,Belagavi,Positive,1.0,Positive,0.6369,POSITIVE,0.9973810315132141
5,Best in the market!,"All is good but Flipkart packaging, not good ashwani mannan",Nov 2025,Dehradun,Positive,0.175,Positive,0.7003,NEGATIVE,0.9988429546356201
5,Highly recommended,"Very nice experience to performance,camera and",Nov 2025,Purba Champaran District,Positive,0.78,Positive,0.4754,POSITIVE,0.9998708963394165
5,Fabulous!,Best phone for samsung users,Nov 2025,New Delhi,Positive,1.0,Positive,0.6369,POSITIVE,0.9989718198776245
1,Useless product,Not good product,Nov 2025,Gurugram,Negative,-0.35,Negative,-0.3412,NEGATIVE,0.9997689127922058
1,Waste of money!,Camera problem And not support flipkart and Apple care,Nov 2025,Sahibzada Ajit Singh Nagar District,Neutral,0.0,Negative,-0.1921,NEGATIVE,0.999692440032959
5,Simply awesome,Good camera quality,Nov 2025,Jalgaon,Positive,0.7,Positive,0.4404,POSITIVE,0.9998538494110107
3,Decent product,"Battery is good, camera is good, display is good,design is good but this piece is facing problem multiple time I dont know how it can be malfunctioning in new handset.",Nov 2025,Greater Noida,Positive,0.44727272727272716,Positive,0.0772,NEGATIVE,0.9941239953041077
4,Nice product,Just loot at the color wowww,Nov 2025,Hyderabad,Neutral,0.0,Neutral,0.0,NEGATIVE,0.9382058382034302
5,Terrific purchase,i phone 16 is good product but battery is poor,Jan 2026,Gwalior,Positive,0.14999999999999997,Negative,-0.4939,NEGATIVE,0.9960414171218872
5,Best in the market!,Battery poor and phone superb R.K,Jan 2026,Hyderabad,Positive,0.3,Positive,0.25,NEGATIVE,0.9969016313552856
5,Perfect product!,Best phone rajesh gour,Nov 2025,Rewa,Positive,1.0,Positive,0.6369,POSITIVE,0.9945520758628845
4,Good quality product,Product was amazing and genuine completely flawless but behaviour of delivery boy is so rude,Nov 2025,Patiala Division,Positive,0.425,Negative,-0.3824,NEGATIVE,0.9944087862968445
5,Classy product,Very good madhukar chada,Nov 2025,Hanamkonda,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998340606689453
4,Nice product,"Good design, camera, performances kumar",Nov 2025,Muzaffarpur,Positive,0.7,Positive,0.4404,POSITIVE,0.9998517036437988
5,Perfect product!,Best quality best iPhone 16,Nov 2025,Ahmedabad,Positive,1.0,Positive,0.8555,POSITIVE,0.9995379447937012
5,Worthy ! Better,! little bit Battery concern,Nov 2025,Gadhinglaj,Negative,-0.1875,Neutral,0.0,NEGATIVE,0.9864377975463867
5,Mind-blowing purchase,recommended to purchase. Buy it guysss,Nov 2025,Silchar,Neutral,0.0,Positive,0.2023,POSITIVE,0.9908618927001953
5,Brilliant,Best quality nice pics price,Nov 2025,Unnao,Positive,0.8,Positive,0.7906,POSITIVE,0.9996347427368164
5,Perfect product!,Superb product t deepak reddy,Nov 2025,Raipur,Positive,1.0,Positive,0.6249,POSITIVE,0.9996874332427979
5,Brilliant,The image quality is outstanding and even in low light area it outperformed any smartphone available. Really liked the shortcut and action button very useful,Nov 2025,New Town,Positive,0.34142857142857147,Positive,0.8476,POSITIVE,0.9997091889381409
5,Highly recommended,Good in performance camera design and display but should have 4000 mah,Nov 2025,Srinagar,Positive,0.7,Positive,0.2382,NEGATIVE,0.95412677526474
5,Wonderful,amazing Jagwinder singh,Nov 2025,Jalandhar District,Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9998502731323242
5,Terrific purchase,Superb thanks flipkart,Nov 2025,Hajira,Positive,0.6,Positive,0.7906,POSITIVE,0.9998776912689209
5,Terrific purchase,Good phone with advance features,Nov 2025,Ghaziabad,Positive,0.7,Positive,0.4404,POSITIVE,0.9995527863502502
5,Best in the market!,Feel awesome in hand feel and my first iPhone so loving it and the camera took some really good pics,Nov 2025,Kolkata,Positive,0.6375,Positive,0.9476,POSITIVE,0.999832034111023
5,Super!,Better experience with iPhone 16,Nov 2025,Kollam,Positive,0.5,Positive,0.4404,POSITIVE,0.9731571674346924
5,Perfect product!,Very good photos .,Nov 2025,Kota Division,Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998750686645508
5,Terrific,All over next level experience,Nov 2025,Bhiwani,Neutral,0.0,Neutral,0.0,POSITIVE,0.9443132877349854
5,Must buy!,Good pafomanace good camara,Nov 2025,Raisen,Positive,0.7,Positive,0.7003,POSITIVE,0.9998102784156799
5,Just wow!,is best and battery backup is improved,Nov 2025,Bikaner,Positive,1.0,Positive,0.8074,POSITIVE,0.9977266192436218
5,Mind-blowing purchase,Happy with this purchase on,Nov 2025,Pune Division,Positive,0.8,Positive,0.5719,POSITIVE,0.9998657703399658
5,Super!,Wonderful iphone,Nov 2025,Bhadrak,Positive,1.0,Positive,0.5719,POSITIVE,0.9998785257339478
5,Best in the market!,A good perfect phone but needs to improve two things fast charging and battery backup Ajay,Nov 2025,Surat,Positive,0.6333333333333333,Positive,0.7992,NEGATIVE,0.9952966570854187
5,Mind-blowing purchase,performance in every segment,Jan 2026,Mumbai,Neutral,0.0,Neutral,0.0,POSITIVE,0.9994137287139893
5,Wonderful,Name is enough susheel Chaudhary,Nov 2025,Fatehpur,Neutral,0.0,Neutral,0.0,POSITIVE,0.8011177182197571
5,Excellent,Finally the mobile was awesome,Nov 2025,Bondapalli,Positive,0.5,Positive,0.6249,POSITIVE,0.9997689127922058
5,Wonderful,Authentic product and the best phone tho,Nov 2025,Nellore,Positive,0.75,Positive,0.6369,POSITIVE,0.999747097492218
